RElbow_x,RElbow_y,RWrist_x,RWrist_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,time,pitch,filename
-0.401,-1.127,0.711,-1.056,1.249,0.316,-0.301,-1.124,15.659999999999998,335.0,AK_Pakad_Bag.csv
-0.404,-1.173,0.707,-1.07,1.295,0.312,-0.276,-1.078,15.67,335.0,AK_Pakad_Bag.csv
-0.408,-1.219,0.702,-1.085,1.346,0.308,-0.248,-1.038,15.680000000000001,340.0,AK_Pakad_Bag.csv
-0.411,-1.262,0.697,-1.101,1.401,0.306,-0.219,-0.999,15.69,345.0,AK_Pakad_Bag.csv
-0.41,-1.301,0.692,-1.115,1.455,0.308,-0.187,-0.955,15.700000000000001,345.3333333333333,AK_Pakad_Bag.csv
-0.405,-1.338,0.686,-1.128,1.503,0.315,-0.146,-0.906,15.709999999999999,345.6666666666667,AK_Pakad_Bag.csv
-0.395,-1.372,0.681,-1.138,1.538,0.326,-0.089,-0.851,15.72,346.0,AK_Pakad_Bag.csv
-0.382,-1.404,0.675,-1.147,1.556,0.338,-0.01,-0.797,15.729999999999999,340.5,AK_Pakad_Bag.csv
-0.369,-1.435,0.67,-1.156,1.56,0.348,0.091,-0.751,15.74,335.0,AK_Pakad_Bag.csv
-0.36,-1.465,0.666,-1.168,1.554,0.355,0.206,-0.72,15.749999999999998,326.5,AK_Pakad_Bag.csv
-0.357,-1.494,0.662,-1.184,1.547,0.357,0.327,-0.708,15.76,318.0,AK_Pakad_Bag.csv
-0.362,-1.521,0.659,-1.204,1.547,0.352,0.442,-0.713,15.770000000000001,317.0,AK_Pakad_Bag.csv
-0.373,-1.546,0.656,-1.228,1.556,0.339,0.546,-0.731,15.78,316.0,AK_Pakad_Bag.csv
-0.389,-1.568,0.653,-1.255,1.573,0.32,0.636,-0.752,15.790000000000001,312.3333333333333,AK_Pakad_Bag.csv
-0.407,-1.586,0.65,-1.282,1.594,0.295,0.713,-0.77,15.799999999999999,308.6666666666667,AK_Pakad_Bag.csv
-0.424,-1.603,0.646,-1.307,1.612,0.268,0.782,-0.782,15.81,305.0,AK_Pakad_Bag.csv
-0.439,-1.618,0.644,-1.33,1.624,0.242,0.845,-0.788,15.819999999999999,303.0,AK_Pakad_Bag.csv
-0.451,-1.633,0.642,-1.348,1.629,0.223,0.903,-0.79,15.83,301.0,AK_Pakad_Bag.csv
-0.46,-1.651,0.642,-1.362,1.632,0.213,0.952,-0.792,15.839999999999998,301.5,AK_Pakad_Bag.csv
-0.466,-1.671,0.644,-1.373,1.638,0.215,0.987,-0.796,15.85,302.0,AK_Pakad_Bag.csv
-0.469,-1.694,0.648,-1.379,1.652,0.23,1.004,-0.799,15.860000000000001,300.5,AK_Pakad_Bag.csv
-0.467,-1.719,0.652,-1.381,1.675,0.255,1.001,-0.797,15.87,299.0,AK_Pakad_Bag.csv
-0.461,-1.743,0.658,-1.378,1.705,0.287,0.98,-0.787,15.88,296.0,AK_Pakad_Bag.csv
-0.448,-1.763,0.663,-1.37,1.735,0.323,0.944,-0.766,15.889999999999999,296.5,AK_Pakad_Bag.csv
-0.428,-1.779,0.669,-1.356,1.758,0.362,0.898,-0.734,15.9,297.0,AK_Pakad_Bag.csv
-0.401,-1.787,0.675,-1.337,1.77,0.4,0.843,-0.696,15.909999999999998,300.0,AK_Pakad_Bag.csv
-0.366,-1.789,0.681,-1.312,1.768,0.44,0.78,-0.659,15.92,303.0,AK_Pakad_Bag.csv
-0.324,-1.787,0.688,-1.281,1.755,0.48,0.707,-0.628,15.930000000000001,309.5,AK_Pakad_Bag.csv
-0.275,-1.782,0.696,-1.247,1.733,0.52,0.623,-0.605,15.94,316.0,AK_Pakad_Bag.csv
-0.222,-1.778,0.704,-1.21,1.708,0.559,0.528,-0.592,15.950000000000001,327.0,AK_Pakad_Bag.csv
-0.164,-1.776,0.712,-1.171,1.679,0.595,0.424,-0.586,15.959999999999999,338.0,AK_Pakad_Bag.csv
-0.103,-1.776,0.72,-1.13,1.647,0.628,0.317,-0.583,15.97,349.0,AK_Pakad_Bag.csv
-0.042,-1.778,0.727,-1.089,1.608,0.655,0.209,-0.582,15.979999999999999,367.5,AK_Pakad_Bag.csv
0.019,-1.779,0.734,-1.047,1.563,0.678,0.106,-0.582,15.99,386.0,AK_Pakad_Bag.csv
0.076,-1.779,0.74,-1.006,1.509,0.698,0.008,-0.585,15.999999999999998,390.0,AK_Pakad_Bag.csv
0.127,-1.777,0.744,-0.966,1.451,0.717,-0.083,-0.593,16.009999999999998,394.0,AK_Pakad_Bag.csv
0.172,-1.774,0.748,-0.926,1.392,0.735,-0.167,-0.607,16.020000000000003,398.0,AK_Pakad_Bag.csv
0.209,-1.771,0.75,-0.888,1.336,0.751,-0.241,-0.626,16.03,402.0,AK_Pakad_Bag.csv
0.236,-1.77,0.75,-0.851,1.286,0.76,-0.299,-0.647,16.04,397.0,AK_Pakad_Bag.csv
0.255,-1.773,0.75,-0.816,1.245,0.759,-0.334,-0.667,16.049999999999997,385.0,AK_Pakad_Bag.csv
0.267,-1.78,0.748,-0.785,1.211,0.746,-0.34,-0.681,16.060000000000002,373.0,AK_Pakad_Bag.csv
0.272,-1.788,0.745,-0.757,1.184,0.72,-0.314,-0.688,16.07,361.0,AK_Pakad_Bag.csv
0.272,-1.798,0.741,-0.734,1.164,0.681,-0.261,-0.686,16.08,352.3333333333333,AK_Pakad_Bag.csv
0.27,-1.806,0.736,-0.716,1.15,0.634,-0.19,-0.677,16.089999999999996,343.6666666666667,AK_Pakad_Bag.csv
0.266,-1.813,0.732,-0.703,1.143,0.583,-0.115,-0.659,16.1,335.0,AK_Pakad_Bag.csv
0.262,-1.818,0.728,-0.695,1.145,0.533,-0.049,-0.635,16.11,344.0,AK_Pakad_Bag.csv
0.259,-1.823,0.724,-0.692,1.153,0.484,-0.003,-0.603,16.119999999999997,337.3333333333333,AK_Pakad_Bag.csv
0.257,-1.83,0.721,-0.693,1.166,0.44,0.019,-0.564,16.130000000000003,330.6666666666667,AK_Pakad_Bag.csv
0.258,-1.841,0.718,-0.699,1.182,0.398,0.019,-0.519,16.14,324.0,AK_Pakad_Bag.csv
0.26,-1.855,0.717,-0.71,1.198,0.36,0.003,-0.468,16.15,326.0,AK_Pakad_Bag.csv
0.264,-1.873,0.717,-0.725,1.214,0.325,-0.019,-0.416,16.159999999999997,327.0,AK_Pakad_Bag.csv
0.272,-1.893,0.718,-0.743,1.232,0.294,-0.04,-0.366,16.17,328.0,AK_Pakad_Bag.csv
0.285,-1.912,0.721,-0.762,1.254,0.271,-0.055,-0.321,16.18,317.0,AK_Pakad_Bag.csv
0.305,-1.929,0.726,-0.782,1.283,0.257,-0.062,-0.279,16.189999999999998,312.3333333333333,AK_Pakad_Bag.csv
0.334,-1.943,0.731,-0.799,1.32,0.256,-0.062,-0.241,16.200000000000003,307.6666666666667,AK_Pakad_Bag.csv
0.373,-1.952,0.738,-0.812,1.361,0.269,-0.06,-0.203,16.21,303.0,AK_Pakad_Bag.csv
0.424,-1.958,0.745,-0.819,1.402,0.297,-0.057,-0.162,16.22,305.0,AK_Pakad_Bag.csv
0.485,-1.96,0.753,-0.82,1.437,0.34,-0.055,-0.116,16.229999999999997,307.5,AK_Pakad_Bag.csv
0.554,-1.961,0.762,-0.816,1.462,0.398,-0.055,-0.068,16.240000000000002,310.0,AK_Pakad_Bag.csv
0.631,-1.959,0.772,-0.808,1.476,0.467,-0.056,-0.022,16.25,309.0,AK_Pakad_Bag.csv
0.711,-1.957,0.782,-0.798,1.483,0.546,-0.059,0.018,16.259999999999998,301.3333333333333,AK_Pakad_Bag.csv
0.792,-1.953,0.792,-0.787,1.485,0.627,-0.062,0.044,16.270000000000003,293.6666666666667,AK_Pakad_Bag.csv
0.872,-1.949,0.801,-0.775,1.487,0.705,-0.066,0.056,16.28,286.0,AK_Pakad_Bag.csv
0.947,-1.943,0.808,-0.762,1.489,0.774,-0.07,0.05,16.29,282.0,AK_Pakad_Bag.csv
1.017,-1.936,0.814,-0.747,1.489,0.829,-0.074,0.031,16.299999999999997,287.3333333333333,AK_Pakad_Bag.csv
1.08,-1.927,0.818,-0.73,1.484,0.869,-0.078,0.002,16.310000000000002,292.6666666666667,AK_Pakad_Bag.csv
1.135,-1.916,0.82,-0.71,1.469,0.898,-0.08,-0.032,16.32,298.0,AK_Pakad_Bag.csv
1.181,-1.902,0.821,-0.689,1.444,0.922,-0.082,-0.068,16.33,306.3333333333333,AK_Pakad_Bag.csv
1.219,-1.887,0.822,-0.667,1.414,0.949,-0.082,-0.104,16.339999999999996,314.6666666666667,AK_Pakad_Bag.csv
1.249,-1.873,0.822,-0.646,1.387,0.985,-0.081,-0.138,16.35,323.0,AK_Pakad_Bag.csv
1.27,-1.861,0.823,-0.627,1.371,1.032,-0.081,-0.17,16.36,317.0,AK_Pakad_Bag.csv
1.282,-1.853,0.822,-0.61,1.374,1.088,-0.082,-0.201,16.369999999999997,318.0,AK_Pakad_Bag.csv
1.285,-1.851,0.819,-0.597,1.4,1.145,-0.085,-0.229,16.380000000000003,319.0,AK_Pakad_Bag.csv
1.277,-1.852,0.815,-0.585,1.442,1.194,-0.088,-0.253,16.39,320.0,AK_Pakad_Bag.csv
1.261,-1.855,0.808,-0.575,1.494,1.227,-0.091,-0.271,16.4,339.0,AK_Pakad_Bag.csv
1.237,-1.856,0.8,-0.566,1.543,1.239,-0.095,-0.282,16.409999999999997,340.5,AK_Pakad_Bag.csv
1.208,-1.853,0.791,-0.557,1.581,1.23,-0.098,-0.282,16.42,342.0,AK_Pakad_Bag.csv
1.176,-1.845,0.782,-0.55,1.604,1.205,-0.1,-0.272,16.43,337.0,AK_Pakad_Bag.csv
1.145,-1.832,0.774,-0.546,1.613,1.169,-0.104,-0.249,16.439999999999998,339.0,AK_Pakad_Bag.csv
1.118,-1.815,0.767,-0.544,1.612,1.129,-0.107,-0.212,16.450000000000003,341.0,AK_Pakad_Bag.csv
1.097,-1.798,0.761,-0.545,1.608,1.089,-0.112,-0.16,16.46,343.0,AK_Pakad_Bag.csv
1.082,-1.782,0.757,-0.549,1.606,1.053,-0.116,-0.093,16.47,335.0,AK_Pakad_Bag.csv
1.074,-1.769,0.755,-0.555,1.606,1.022,-0.12,-0.013,16.479999999999997,346.0,AK_Pakad_Bag.csv
1.072,-1.758,0.753,-0.563,1.605,0.995,-0.123,0.078,16.490000000000002,357.0,AK_Pakad_Bag.csv
1.076,-1.746,0.753,-0.57,1.597,0.974,-0.126,0.174,16.5,360.0,AK_Pakad_Bag.csv
1.085,-1.731,0.753,-0.578,1.577,0.959,-0.127,0.272,16.509999999999998,-760.0,AK_Pakad_Bag.csv
1.1,-1.714,0.754,-0.584,1.542,0.951,-0.129,0.366,16.520000000000003,-1880.0,AK_Pakad_Bag.csv
1.12,-1.693,0.756,-0.59,1.493,0.951,-0.132,0.452,16.53,-3000.0,AK_Pakad_Bag.csv
1.146,-1.67,0.759,-0.593,1.435,0.955,-0.136,0.527,16.54,-3000.0,AK_Pakad_Bag.csv
1.176,-1.647,0.763,-0.594,1.373,0.96,-0.142,0.591,16.549999999999997,-3000.0,AK_Pakad_Bag.csv
1.209,-1.624,0.768,-0.59,1.312,0.962,-0.147,0.645,16.560000000000002,-3000.0,AK_Pakad_Bag.csv
1.243,-1.603,0.774,-0.582,1.258,0.958,-0.153,0.689,16.57,-3000.0,AK_Pakad_Bag.csv
1.277,-1.58,0.781,-0.569,1.212,0.946,-0.159,0.725,16.58,-3000.0,AK_Pakad_Bag.csv
1.31,-1.554,0.788,-0.55,1.173,0.926,-0.164,0.755,16.589999999999996,-3000.0,AK_Pakad_Bag.csv
1.343,-1.525,0.795,-0.527,1.14,0.902,-0.169,0.782,16.6,-3000.0,AK_Pakad_Bag.csv
1.373,-1.493,0.802,-0.502,1.112,0.876,-0.172,0.804,16.61,-3000.0,AK_Pakad_Bag.csv
1.402,-1.461,0.808,-0.475,1.087,0.851,-0.174,0.824,16.619999999999997,-3000.0,AK_Pakad_Bag.csv
1.427,-1.433,0.813,-0.447,1.064,0.83,-0.176,0.841,16.630000000000003,-3000.0,AK_Pakad_Bag.csv
1.447,-1.413,0.817,-0.421,1.045,0.811,-0.176,0.854,16.64,-3000.0,AK_Pakad_Bag.csv
1.461,-1.404,0.819,-0.396,1.028,0.793,-0.176,0.862,16.65,-3000.0,AK_Pakad_Bag.csv
1.468,-1.405,0.821,-0.372,1.014,0.774,-0.175,0.863,16.659999999999997,-3000.0,AK_Pakad_Bag.csv
1.468,-1.413,0.823,-0.348,1.004,0.752,-0.174,0.854,16.67,-3000.0,AK_Pakad_Bag.csv
1.462,-1.423,0.826,-0.325,0.995,0.726,-0.172,0.833,16.68,-3000.0,AK_Pakad_Bag.csv
1.451,-1.431,0.829,-0.304,0.987,0.694,-0.17,0.799,16.689999999999998,-3000.0,AK_Pakad_Bag.csv
1.438,-1.435,0.832,-0.284,0.978,0.655,-0.167,0.753,16.700000000000003,-3000.0,AK_Pakad_Bag.csv
1.423,-1.435,0.836,-0.268,0.968,0.608,-0.162,0.698,16.71,-3000.0,AK_Pakad_Bag.csv
1.406,-1.432,0.839,-0.257,0.955,0.556,-0.155,0.637,16.72,-3000.0,AK_Pakad_Bag.csv
1.388,-1.431,0.841,-0.252,0.941,0.499,-0.146,0.576,16.729999999999997,-3000.0,AK_Pakad_Bag.csv
1.366,-1.435,0.842,-0.253,0.927,0.444,-0.136,0.519,16.740000000000002,-3000.0,AK_Pakad_Bag.csv
1.341,-1.446,0.843,-0.261,0.917,0.394,-0.127,0.467,16.75,-3000.0,AK_Pakad_Bag.csv
1.312,-1.461,0.843,-0.275,0.913,0.355,-0.118,0.421,16.759999999999998,-3000.0,AK_Pakad_Bag.csv
1.281,-1.477,0.842,-0.294,0.919,0.33,-0.111,0.38,16.770000000000003,-3000.0,AK_Pakad_Bag.csv
1.248,-1.49,0.84,-0.317,0.934,0.32,-0.105,0.341,16.78,-3000.0,AK_Pakad_Bag.csv
1.217,-1.496,0.838,-0.343,0.957,0.321,-0.099,0.301,16.79,-3000.0,AK_Pakad_Bag.csv
1.187,-1.493,0.836,-0.372,0.982,0.328,-0.093,0.26,16.799999999999997,-3000.0,AK_Pakad_Bag.csv
1.159,-1.48,0.832,-0.405,1.005,0.337,-0.087,0.217,16.810000000000002,-3000.0,AK_Pakad_Bag.csv
1.132,-1.459,0.828,-0.44,1.019,0.343,-0.081,0.174,16.82,-3000.0,AK_Pakad_Bag.csv
1.107,-1.431,0.825,-0.48,1.022,0.349,-0.076,0.133,16.83,-3000.0,AK_Pakad_Bag.csv
1.083,-1.399,0.821,-0.524,1.015,0.357,-0.073,0.098,16.839999999999996,-3000.0,AK_Pakad_Bag.csv
1.061,-1.364,0.818,-0.573,1.002,0.372,-0.071,0.067,16.85,-3000.0,AK_Pakad_Bag.csv
1.042,-1.327,0.814,-0.627,0.988,0.4,-0.07,0.039,16.86,-3000.0,AK_Pakad_Bag.csv
1.029,-1.29,0.811,-0.684,0.979,0.442,-0.068,0.012,16.869999999999997,-3000.0,AK_Pakad_Bag.csv
1.021,-1.253,0.807,-0.743,0.979,0.496,-0.065,-0.016,16.880000000000003,-3000.0,AK_Pakad_Bag.csv
1.019,-1.219,0.8,-0.802,0.987,0.556,-0.06,-0.047,16.89,-3000.0,AK_Pakad_Bag.csv
1.02,-1.187,0.792,-0.859,1.001,0.617,-0.056,-0.079,16.9,-3000.0,AK_Pakad_Bag.csv
1.025,-1.16,0.781,-0.912,1.013,0.674,-0.054,-0.108,16.909999999999997,-3000.0,AK_Pakad_Bag.csv
1.031,-1.135,0.768,-0.961,1.02,0.723,-0.056,-0.131,16.92,-3000.0,AK_Pakad_Bag.csv
1.039,-1.111,0.753,-1.006,1.018,0.765,-0.062,-0.143,16.93,-3000.0,AK_Pakad_Bag.csv
1.05,-1.085,0.739,-1.047,1.006,0.798,-0.07,-0.142,16.939999999999998,-3000.0,AK_Pakad_Bag.csv
1.066,-1.056,0.724,-1.086,0.985,0.822,-0.077,-0.131,16.950000000000003,-3000.0,AK_Pakad_Bag.csv
1.087,-1.022,0.711,-1.122,0.96,0.833,-0.079,-0.113,16.96,-3000.0,AK_Pakad_Bag.csv
1.114,-0.986,0.699,-1.155,0.933,0.829,-0.076,-0.095,16.97,-3000.0,AK_Pakad_Bag.csv
1.144,-0.95,0.689,-1.186,0.905,0.806,-0.069,-0.081,16.979999999999997,-3000.0,AK_Pakad_Bag.csv
1.174,-0.918,0.679,-1.212,0.877,0.765,-0.062,-0.074,16.990000000000002,-3000.0,AK_Pakad_Bag.csv
1.202,-0.893,0.671,-1.234,0.847,0.709,-0.059,-0.071,17.0,-3000.0,AK_Pakad_Bag.csv
1.226,-0.876,0.664,-1.25,0.813,0.645,-0.065,-0.07,17.009999999999998,-3000.0,AK_Pakad_Bag.csv
1.244,-0.869,0.657,-1.261,0.774,0.581,-0.083,-0.065,17.020000000000003,-3000.0,AK_Pakad_Bag.csv
1.26,-0.869,0.653,-1.265,0.729,0.519,-0.108,-0.053,17.03,-3000.0,AK_Pakad_Bag.csv
1.274,-0.875,0.65,-1.265,0.679,0.461,-0.135,-0.032,17.04,-3000.0,AK_Pakad_Bag.csv
1.291,-0.885,0.651,-1.26,0.625,0.401,-0.156,-0.006,17.049999999999997,-3000.0,AK_Pakad_Bag.csv
1.309,-0.898,0.654,-1.249,0.568,0.33,-0.163,0.018,17.060000000000002,-3000.0,AK_Pakad_Bag.csv
1.331,-0.913,0.661,-1.233,0.511,0.243,-0.152,0.036,17.07,-3000.0,AK_Pakad_Bag.csv
1.355,-0.93,0.671,-1.211,0.455,0.14,-0.121,0.043,17.08,-1899.0,AK_Pakad_Bag.csv
1.379,-0.949,0.683,-1.183,0.401,0.03,-0.074,0.038,17.089999999999996,-798.0,AK_Pakad_Bag.csv
1.402,-0.969,0.698,-1.148,0.349,-0.071,-0.016,0.026,17.1,303.0,AK_Pakad_Bag.csv
1.424,-0.987,0.715,-1.108,0.301,-0.143,0.045,0.013,17.11,310.0,AK_Pakad_Bag.csv
1.444,-1.004,0.732,-1.065,0.259,-0.173,0.102,0.004,17.119999999999997,250.66666666666666,AK_Pakad_Bag.csv
1.463,-1.017,0.75,-1.018,0.223,-0.154,0.149,0.005,17.130000000000003,191.33333333333331,AK_Pakad_Bag.csv
1.481,-1.028,0.767,-0.971,0.193,-0.094,0.178,0.016,17.14,132.0,AK_Pakad_Bag.csv
1.497,-1.037,0.785,-0.923,0.169,-0.011,0.181,0.034,17.15,95.66666666666666,AK_Pakad_Bag.csv
1.511,-1.046,0.802,-0.876,0.15,0.071,0.151,0.054,17.159999999999997,59.33333333333333,AK_Pakad_Bag.csv
1.522,-1.055,0.819,-0.828,0.133,0.13,0.086,0.072,17.17,23.0,AK_Pakad_Bag.csv
1.53,-1.065,0.835,-0.779,0.118,0.15,-0.014,0.084,17.18,-7.0,AK_Pakad_Bag.csv
1.535,-1.073,0.851,-0.73,0.102,0.126,-0.143,0.09,17.189999999999998,-25.0,AK_Pakad_Bag.csv
1.538,-1.077,0.866,-0.68,0.083,0.062,-0.286,0.091,17.200000000000003,-43.0,AK_Pakad_Bag.csv
1.54,-1.075,0.879,-0.629,0.06,-0.029,-0.427,0.09,17.21,-61.0,AK_Pakad_Bag.csv
1.542,-1.066,0.891,-0.58,0.029,-0.136,-0.551,0.089,17.22,-82.0,AK_Pakad_Bag.csv
1.545,-1.051,0.9,-0.533,-0.009,-0.248,-0.645,0.089,17.229999999999997,-94.0,AK_Pakad_Bag.csv
1.547,-1.033,0.908,-0.488,-0.055,-0.364,-0.708,0.089,17.240000000000002,-106.0,AK_Pakad_Bag.csv
1.547,-1.015,0.914,-0.445,-0.107,-0.483,-0.747,0.091,17.25,-99.0,AK_Pakad_Bag.csv
1.546,-0.999,0.918,-0.405,-0.162,-0.61,-0.773,0.092,17.259999999999998,-49.666666666666664,AK_Pakad_Bag.csv
1.542,-0.986,0.92,-0.366,-0.216,-0.748,-0.803,0.096,17.270000000000003,-0.3333333333333286,AK_Pakad_Bag.csv
1.539,-0.976,0.921,-0.328,-0.266,-0.899,-0.848,0.103,17.28,49.0,AK_Pakad_Bag.csv
1.536,-0.964,0.92,-0.291,-0.309,-1.063,-0.912,0.116,17.29,97.0,AK_Pakad_Bag.csv
1.535,-0.947,0.918,-0.253,-0.345,-1.235,-0.993,0.136,17.299999999999997,145.0,AK_Pakad_Bag.csv
1.536,-0.923,0.914,-0.216,-0.377,-1.413,-1.079,0.163,17.310000000000002,193.0,AK_Pakad_Bag.csv
1.538,-0.891,0.909,-0.181,-0.407,-1.593,-1.16,0.196,17.32,241.0,AK_Pakad_Bag.csv
1.537,-0.851,0.904,-0.147,-0.437,-1.774,-1.227,0.232,17.33,239.66666666666666,AK_Pakad_Bag.csv
1.534,-0.806,0.898,-0.116,-0.47,-1.955,-1.274,0.268,17.339999999999996,238.33333333333334,AK_Pakad_Bag.csv
1.526,-0.759,0.893,-0.089,-0.506,-2.134,-1.304,0.3,17.35,237.0,AK_Pakad_Bag.csv
1.515,-0.712,0.888,-0.064,-0.543,-2.312,-1.319,0.327,17.36,241.0,AK_Pakad_Bag.csv
1.505,-0.667,0.884,-0.042,-0.578,-2.484,-1.324,0.347,17.369999999999997,-839.3333333333333,AK_Pakad_Bag.csv
1.497,-0.625,0.881,-0.023,-0.61,-2.647,-1.322,0.358,17.380000000000003,-1919.6666666666665,AK_Pakad_Bag.csv
1.494,-0.586,0.877,-0.006,-0.637,-2.798,-1.311,0.361,17.39,-3000.0,AK_Pakad_Bag.csv
1.495,-0.551,0.874,0.01,-0.659,-2.933,-1.288,0.357,17.4,-1827.6666666666667,AK_Pakad_Bag.csv
1.499,-0.52,0.869,0.026,-0.675,-3.05,-1.251,0.35,17.409999999999997,-655.3333333333335,AK_Pakad_Bag.csv
1.503,-0.493,0.865,0.041,-0.686,-3.146,-1.197,0.343,17.42,517.0,AK_Pakad_Bag.csv
1.505,-0.473,0.86,0.056,-0.692,-3.218,-1.129,0.341,17.43,526.0,AK_Pakad_Bag.csv
1.502,-0.458,0.855,0.07,-0.696,-3.267,-1.049,0.349,17.439999999999998,519.0,AK_Pakad_Bag.csv
1.496,-0.448,0.851,0.084,-0.695,-3.292,-0.964,0.369,17.450000000000003,512.0,AK_Pakad_Bag.csv
1.488,-0.44,0.847,0.095,-0.693,-3.298,-0.876,0.399,17.46,505.0,AK_Pakad_Bag.csv
1.478,-0.432,0.843,0.103,-0.689,-3.288,-0.789,0.434,17.47,494.0,AK_Pakad_Bag.csv
1.469,-0.422,0.84,0.109,-0.685,-3.268,-0.703,0.468,17.479999999999997,485.5,AK_Pakad_Bag.csv
1.457,-0.41,0.838,0.111,-0.683,-3.24,-0.618,0.494,17.490000000000002,477.0,AK_Pakad_Bag.csv
1.44,-0.396,0.837,0.111,-0.683,-3.205,-0.537,0.506,17.5,464.0,AK_Pakad_Bag.csv
1.414,-0.383,0.834,0.108,-0.683,-3.161,-0.466,0.505,17.509999999999998,455.6666666666667,AK_Pakad_Bag.csv
1.376,-0.374,0.832,0.103,-0.682,-3.102,-0.411,0.493,17.520000000000003,447.3333333333333,AK_Pakad_Bag.csv
1.326,-0.37,0.827,0.096,-0.679,-3.022,-0.378,0.477,17.53,439.0,AK_Pakad_Bag.csv
1.265,-0.372,0.822,0.087,-0.673,-2.921,-0.371,0.463,17.54,431.0,AK_Pakad_Bag.csv
1.197,-0.377,0.814,0.076,-0.664,-2.805,-0.387,0.453,17.549999999999997,421.0,AK_Pakad_Bag.csv
1.124,-0.385,0.805,0.064,-0.656,-2.684,-0.415,0.448,17.560000000000002,411.0,AK_Pakad_Bag.csv
1.05,-0.392,0.795,0.05,-0.649,-2.572,-0.442,0.444,17.57,401.0,AK_Pakad_Bag.csv
0.974,-0.397,0.784,0.036,-0.649,-2.482,-0.454,0.434,17.58,396.6666666666667,AK_Pakad_Bag.csv
0.897,-0.402,0.775,0.023,-0.653,-2.418,-0.44,0.414,17.589999999999996,392.3333333333333,AK_Pakad_Bag.csv
0.816,-0.407,0.766,0.009,-0.662,-2.375,-0.395,0.384,17.6,388.0,AK_Pakad_Bag.csv
0.73,-0.413,0.757,-0.003,-0.671,-2.339,-0.325,0.346,17.61,381.0,AK_Pakad_Bag.csv
0.64,-0.422,0.749,-0.014,-0.676,-2.293,-0.242,0.305,17.619999999999997,377.6666666666667,AK_Pakad_Bag.csv
0.548,-0.433,0.741,-0.025,-0.677,-2.219,-0.161,0.267,17.630000000000003,374.3333333333333,AK_Pakad_Bag.csv
0.458,-0.445,0.733,-0.038,-0.672,-2.114,-0.094,0.237,17.64,371.0,AK_Pakad_Bag.csv
0.372,-0.456,0.723,-0.052,-0.664,-1.983,-0.053,0.216,17.65,366.0,AK_Pakad_Bag.csv
0.294,-0.464,0.714,-0.068,-0.657,-1.846,-0.038,0.201,17.659999999999997,361.0,AK_Pakad_Bag.csv
0.222,-0.468,0.704,-0.086,-0.654,-1.727,-0.046,0.189,17.67,356.0,AK_Pakad_Bag.csv
0.157,-0.468,0.693,-0.107,-0.656,-1.647,-0.067,0.178,17.68,345.0,AK_Pakad_Bag.csv
0.095,-0.467,0.683,-0.128,-0.663,-1.619,-0.091,0.165,17.689999999999998,340.0,AK_Pakad_Bag.csv
0.036,-0.465,0.673,-0.15,-0.671,-1.639,-0.109,0.152,17.700000000000003,335.0,AK_Pakad_Bag.csv
-0.021,-0.464,0.663,-0.171,-0.676,-1.691,-0.115,0.141,17.71,330.0,AK_Pakad_Bag.csv
-0.076,-0.464,0.654,-0.193,-0.674,-1.753,-0.107,0.135,17.72,326.0,AK_Pakad_Bag.csv
-0.126,-0.463,0.644,-0.214,-0.667,-1.804,-0.09,0.133,17.729999999999997,323.5,AK_Pakad_Bag.csv
-0.171,-0.461,0.635,-0.234,-0.656,-1.832,-0.067,0.134,17.740000000000002,321.0,AK_Pakad_Bag.csv
-0.21,-0.458,0.627,-0.254,-0.646,-1.838,-0.047,0.134,17.75,320.0,AK_Pakad_Bag.csv
-0.242,-0.455,0.62,-0.272,-0.641,-1.834,-0.036,0.13,17.759999999999998,323.0,AK_Pakad_Bag.csv
-0.269,-0.452,0.614,-0.291,-0.643,-1.836,-0.039,0.119,17.770000000000003,326.0,AK_Pakad_Bag.csv
-0.293,-0.451,0.61,-0.308,-0.653,-1.858,-0.059,0.104,17.78,329.0,AK_Pakad_Bag.csv
-0.315,-0.453,0.605,-0.326,-0.667,-1.904,-0.095,0.086,17.79,339.0,AK_Pakad_Bag.csv
-0.338,-0.458,0.601,-0.343,-0.68,-1.971,-0.144,0.071,17.799999999999997,353.3333333333333,AK_Pakad_Bag.csv
-0.362,-0.465,0.595,-0.362,-0.688,-2.044,-0.202,0.06,17.810000000000002,367.6666666666667,AK_Pakad_Bag.csv
-0.388,-0.47,0.588,-0.382,-0.69,-2.108,-0.264,0.056,17.82,382.0,AK_Pakad_Bag.csv
-0.418,-0.472,0.581,-0.402,-0.686,-2.15,-0.325,0.055,17.83,400.0,AK_Pakad_Bag.csv
-0.452,-0.469,0.572,-0.424,-0.677,-2.166,-0.383,0.057,17.839999999999996,418.0,AK_Pakad_Bag.csv
-0.491,-0.463,0.563,-0.446,-0.669,-2.158,-0.437,0.057,17.85,436.0,AK_Pakad_Bag.csv
-0.536,-0.454,0.553,-0.467,-0.661,-2.135,-0.486,0.053,17.86,474.0,AK_Pakad_Bag.csv
-0.584,-0.445,0.544,-0.486,-0.657,-2.109,-0.532,0.044,17.869999999999997,486.6666666666667,AK_Pakad_Bag.csv
-0.633,-0.436,0.534,-0.504,-0.655,-2.087,-0.577,0.03,17.880000000000003,499.3333333333333,AK_Pakad_Bag.csv
