Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,frame_number,time
996.356,274.268,1004.049,436.113,836.407,459.597,803.991,692.101,771.625,886.828,1177.687,415.621,1286.646,627.136,1330.775,854.835,1032.564,812.494,916.687,832.307,747.033,961.472,,,1142.265,800.428,1356.747,817.245,,,954.036,247.721,1024.736,239.512,909.944,271.072,1074.859,247.822,,,,,,,,,,,,,66,2.772
997.118,274.252,1004.508,436.112,836.409,459.585,803.991,692.098,771.624,886.328,1178.154,415.697,1286.466,626.369,1330.660,854.160,1032.637,812.085,917.233,831.327,746.370,961.289,,,1141.077,798.559,1358.512,817.231,,,954.051,247.706,1024.742,238.905,909.956,271.284,1074.857,247.809,,,,,,,,,,,,,67,2.814
997.799,274.236,1005.344,436.105,836.407,459.570,803.989,692.089,771.614,886.173,1178.995,415.343,1286.726,626.229,1330.900,853.810,1033.779,813.438,918.545,832.475,746.586,961.107,,,1142.217,800.989,1360.241,817.218,,,954.070,247.692,1024.750,238.414,909.966,271.551,1074.850,247.806,,,,,,,,,,,,,68,2.856
998.252,274.221,1005.917,436.102,836.400,459.570,803.988,692.092,771.612,886.433,1179.585,415.468,1286.838,626.942,1331.059,853.561,1036.470,814.629,920.874,833.453,746.064,960.925,,,1144.084,803.035,1362.034,817.204,,,954.090,247.680,1024.760,238.906,909.966,271.081,1074.845,247.807,,,,,,,,,,,,,69,2.898
998.392,274.210,1006.476,436.104,836.399,459.576,803.990,692.106,771.610,887.882,1180.157,415.346,1287.651,628.679,1331.054,853.541,1037.884,815.941,922.122,834.140,745.708,960.742,,,1145.442,805.770,1363.871,817.191,,,954.107,247.667,1024.765,239.269,909.960,270.717,1074.837,247.806,,,,,,,,,,,,,70,2.940
998.259,274.082,1007.087,436.109,836.401,459.587,803.988,692.118,771.609,888.612,1180.768,415.700,1288.773,631.102,1330.256,852.862,1039.674,816.921,924.095,835.108,745.269,960.560,,,1147.317,806.105,1365.716,817.177,,,954.119,247.653,1024.771,238.995,909.954,270.312,1074.836,247.808,,,,,,,,,,,,,71,2.982
998.053,274.420,1007.701,436.112,836.408,459.599,803.993,692.146,771.606,888.666,1181.364,415.629,1289.720,633.308,1329.638,852.244,1041.783,816.099,926.610,834.592,744.699,960.378,,,1146.917,802.676,1367.356,817.164,,,954.125,247.639,1024.779,238.527,909.945,269.862,1074.837,247.811,,,,,,,,,,,,,72,3.024
998.189,274.218,1008.267,436.110,836.419,459.601,804.000,692.171,771.611,888.732,1181.900,415.350,1290.656,633.922,1329.134,851.702,1042.606,815.533,927.606,835.237,744.289,960.195,,,1146.796,799.470,1368.749,817.150,,,954.131,247.627,1024.790,237.816,909.954,269.542,1074.841,247.816,,,,,,,,,,,,,73,3.066
998.201,274.153,1008.724,436.105,836.433,459.600,803.989,692.197,771.613,889.150,1182.330,415.024,1291.025,633.769,1328.761,851.320,1043.274,815.860,928.382,835.865,743.016,960.013,,,1147.504,797.944,1369.854,817.137,,,954.132,247.498,1024.806,236.886,909.974,268.837,1074.854,247.810,,,,,,,,,,,,,74,3.108
998.209,273.984,1009.803,436.100,836.448,459.594,803.988,692.199,771.612,889.415,1183.389,414.774,1290.764,632.482,1328.558,851.271,1045.138,817.019,929.914,836.767,742.396,959.831,,,1151.749,799.209,1371.130,817.123,,,954.129,247.713,1024.819,236.538,909.998,268.689,1074.867,247.805,,,,,,,,,,,,,75,3.150
998.214,273.622,1010.429,436.095,836.462,459.588,803.989,692.175,771.615,889.529,1184.000,414.678,1289.573,630.554,1328.523,850.847,1046.729,817.934,930.993,837.669,742.464,959.648,,,1156.482,800.996,1372.663,817.109,,,954.124,247.864,1024.830,235.874,910.023,268.874,1074.877,247.796,,,,,,,,,,,,,76,3.192
998.220,273.099,1010.432,436.105,836.477,459.602,803.993,692.135,771.630,889.303,1183.999,414.763,1288.488,629.365,1328.578,850.708,1046.828,818.435,930.369,837.916,743.365,959.466,,,1159.470,802.542,1374.317,817.096,,,954.121,247.743,1024.836,235.678,910.043,269.098,1074.887,247.785,,,,,,,,,,,,,77,3.234
998.229,272.513,1009.814,436.117,836.610,459.620,803.992,692.108,771.644,888.800,1183.391,414.882,1287.530,628.913,1328.567,851.486,1046.703,819.326,930.364,838.411,743.658,959.284,,,1160.557,805.092,1375.847,817.082,,,954.119,247.314,1024.834,235.648,910.051,268.941,1074.895,247.764,,,,,,,,,,,,,78,3.276
998.235,271.984,1008.860,436.135,836.262,459.645,803.999,692.106,771.659,887.790,1182.461,415.435,1287.075,628.430,1328.112,851.330,1045.738,820.252,929.749,838.251,744.141,958.116,,,1157.519,806.123,1376.969,817.069,,,954.117,246.649,1024.831,235.485,910.051,268.959,1074.901,247.750,,,,,,,,,,,,,79,3.318
998.237,271.614,1008.053,436.142,836.332,459.649,804.007,692.128,771.660,887.485,1181.794,415.875,1288.058,629.256,1327.813,851.666,1044.536,821.847,929.012,838.530,745.805,958.460,,,1153.149,807.212,1377.389,817.055,,,954.118,245.893,1024.832,234.800,910.040,269.222,1074.899,247.747,,,,,,,,,,,,,80,3.360
998.237,271.439,1007.565,436.145,836.610,459.649,804.016,692.159,771.668,887.133,1180.963,415.828,1288.403,629.714,1327.726,851.918,1043.046,822.304,928.663,838.533,746.870,960.810,,,1148.736,807.099,1377.126,817.042,,,954.123,245.215,1024.835,234.184,910.020,268.862,1074.891,247.756,,,,,,,,,,,,,81,3.402
998.233,271.370,1007.251,436.142,836.932,459.641,804.023,692.189,771.673,888.040,1180.732,415.029,1289.203,629.784,1328.066,852.521,1042.737,823.473,928.299,839.098,747.644,963.759,,,1146.790,808.190,1376.374,817.028,,,954.122,244.765,1024.836,233.755,909.989,268.541,1074.881,247.757,,,,,,,,,,,,,82,3.444
998.235,271.159,1006.986,436.136,837.178,459.640,804.020,692.207,771.674,889.409,1180.752,414.585,1289.704,629.432,1327.949,852.311,1043.032,825.248,928.090,840.146,747.323,963.580,,,1148.326,809.560,1375.551,817.015,,,954.126,244.616,1024.838,233.007,909.975,268.266,1074.873,247.751,,,,,,,,,,,,,83,3.486
998.232,271.487,1006.679,436.127,837.269,459.637,804.021,692.217,771.669,891.144,1180.764,413.444,1289.318,628.145,1327.960,852.130,1043.230,825.355,928.151,839.857,746.812,963.400,,,1149.758,809.288,1374.870,817.001,,,954.128,244.743,1024.838,232.902,909.961,268.200,1074.862,247.751,,,,,,,,,,,,,84,3.528
998.224,271.354,1006.201,436.125,837.187,459.640,804.020,692.213,771.670,891.843,1180.390,412.820,1288.603,626.785,1327.985,851.457,1042.919,824.328,927.690,838.533,747.028,963.221,,,1150.032,808.629,1374.397,816.988,,,954.124,244.948,1024.835,233.130,909.947,268.533,1074.854,247.752,,,,,,,,,,,,,85,3.570
998.219,271.340,1005.278,436.132,836.944,459.648,804.015,692.208,771.674,891.679,1179.779,412.657,1287.624,625.756,1328.003,850.354,1042.208,822.745,927.204,837.576,746.434,963.042,,,1148.447,807.230,1373.808,816.974,,,954.127,244.821,1024.836,233.133,909.938,268.400,1074.850,247.754,,,,,,,,,,,,,86,3.612
998.212,271.326,1004.557,436.142,836.611,459.657,804.016,692.206,771.670,891.388,1179.124,412.863,1287.436,625.252,1328.012,849.797,1042.321,823.069,927.650,837.934,746.077,962.863,,,1147.352,807.651,1373.219,816.961,,,954.131,244.693,1024.840,233.976,909.935,268.387,1074.850,247.761,,,,,,,,,,,,,87,3.654
998.207,271.304,1004.081,436.146,836.313,459.661,804.017,692.200,771.665,890.650,1178.400,413.271,1287.219,625.103,1328.012,849.227,1042.449,821.974,928.491,837.599,745.479,962.683,,,1146.390,806.683,1372.630,816.947,,,954.140,244.892,1024.850,234.101,909.942,268.374,1074.846,247.779,,,,,,,,,,,,,88,3.696
998.195,271.280,1003.926,436.141,836.226,459.658,804.012,692.196,771.658,889.519,1177.232,413.579,1286.887,624.344,1328.008,850.155,1041.805,821.164,928.459,837.991,746.182,962.504,,,1145.372,805.346,1372.041,816.933,,,954.144,245.006,1024.983,233.876,909.946,268.354,1074.846,247.799,,,,,,,,,,,,,89,3.738
998.184,271.253,1004.055,436.128,836.563,459.647,803.996,692.189,771.647,888.640,1176.221,413.351,1286.334,624.019,1328.009,851.583,1041.872,820.711,928.080,838.291,746.283,962.325,,,1145.655,804.784,1371.452,816.920,,,954.143,244.839,1024.766,233.159,909.946,268.330,1074.845,247.811,,,,,,,,,,,,,90,3.780
998.177,271.227,1004.256,436.112,836.427,459.638,803.985,692.185,771.638,888.166,1175.568,413.090,1285.380,623.062,1328.008,852.375,1041.621,819.914,927.135,838.668,746.147,962.145,,,1145.499,804.630,1370.863,816.906,,,954.138,244.358,1024.621,232.102,909.954,268.308,1074.849,247.819,,,,,,,,,,,,,91,3.822
998.178,271.208,1004.117,436.098,836.423,459.633,803.978,692.189,771.636,888.325,1175.776,412.749,1284.804,622.947,1328.002,853.267,1042.031,819.813,926.448,838.047,745.563,961.966,,,1145.204,805.442,1370.275,816.893,,,954.139,243.645,1024.755,231.123,909.967,268.298,1074.846,247.828,,,,,,,,,,,,,92,3.864
998.183,271.204,1004.117,436.098,836.419,459.636,803.977,692.187,771.647,888.565,1176.056,412.468,1284.316,623.189,1327.995,853.934,1041.210,817.606,925.447,836.164,745.638,961.787,,,1144.779,804.457,1369.686,816.879,,,954.148,242.860,1025.204,230.101,909.980,268.285,1074.843,247.834,,,,,,,,,,,,,93,3.906
998.193,271.209,1004.128,436.104,836.415,459.646,803.979,692.167,771.654,888.794,1176.602,412.399,1283.652,623.323,1327.973,853.975,1041.043,815.169,924.165,833.452,745.800,961.608,,,1144.263,801.821,1369.097,816.866,,,954.157,242.301,1025.891,229.844,909.983,268.147,1074.975,247.833,,,,,,,,,,,,,94,3.948
998.212,271.222,1004.133,436.114,836.414,459.661,803.984,692.149,771.654,888.257,1177.011,412.763,1283.452,623.845,1327.949,852.783,1040.679,813.346,923.197,832.153,746.014,961.428,,,1143.307,798.857,1368.508,816.852,,,954.177,241.521,1026.661,229.723,909.987,268.350,1074.755,247.825,,,,,,,,,,,,,95,3.990
998.232,271.236,1004.008,436.115,836.415,459.667,803.997,691.996,771.650,889.089,1176.992,412.643,1283.429,624.300,1327.931,851.756,1041.564,813.429,924.212,832.988,746.167,961.249,,,1143.922,796.579,1367.919,816.839,,,954.200,241.472,1027.343,230.348,909.984,268.488,1074.611,247.815,,,,,,,,,,,,,96,4.032
998.244,271.250,1004.228,436.110,836.424,459.665,804.010,692.330,771.636,888.808,1176.188,412.640,1283.403,624.422,1327.936,851.523,1041.514,815.820,924.767,834.629,746.352,961.070,,,1143.856,797.150,1367.330,816.825,,,954.213,241.903,1027.779,231.297,909.974,268.336,1074.748,247.805,,,,,,,,,,,,,97,4.074
998.252,271.263,1004.502,436.098,836.438,459.651,804.020,692.245,771.623,888.484,1175.312,412.626,1282.364,623.323,1327.942,850.936,1041.365,817.479,925.014,836.561,746.386,960.891,,,1144.344,798.081,1366.741,816.812,,,954.226,242.446,1027.899,231.983,909.959,267.882,1075.207,247.797,,,,,,,,,,,,,98,4.116
998.254,271.274,1004.148,436.087,836.440,459.624,804.034,691.957,771.612,888.912,1174.608,412.617,1281.819,622.299,1327.953,850.333,1041.306,819.623,925.263,838.785,746.491,960.711,,,1144.715,800.698,1366.152,816.798,,,954.233,242.572,1027.744,232.703,909.941,267.191,1075.910,247.922,,,,,,,,,,,,,99,4.158
998.257,271.278,1003.547,436.080,836.439,459.603,804.036,691.630,771.618,889.278,1174.596,412.612,1281.569,621.883,1327.968,849.615,1040.930,820.742,925.470,839.785,745.861,960.532,,,1144.754,803.460,1365.564,816.785,,,954.241,242.662,1027.530,233.169,909.945,266.423,1076.695,247.718,,,,,,,,,,,,,100,4.200
998.256,271.274,1002.993,436.077,836.438,459.588,804.031,691.391,771.629,889.369,1174.752,412.608,1281.658,622.338,1327.984,850.371,1040.326,820.861,925.076,839.174,745.449,960.353,,,1144.631,805.024,1364.975,816.771,,,954.247,242.570,1027.665,233.296,909.957,265.734,1077.264,247.580,,,,,,,,,,,,,101,4.242
998.252,271.269,1002.665,436.078,836.429,459.579,804.137,691.308,771.636,889.563,1174.983,412.598,1281.514,622.811,1327.995,850.867,1040.576,820.033,924.507,838.008,745.407,960.174,,,1145.192,804.423,1364.386,816.757,,,954.252,242.319,1027.678,233.129,909.976,265.277,1077.942,247.722,,,,,,,,,,,,,102,4.284
998.250,271.259,1002.659,436.074,836.417,459.571,803.763,691.394,771.634,889.656,1174.859,412.582,1281.383,623.110,1328.000,850.383,1040.376,818.835,924.028,836.898,746.275,959.994,,,1145.849,802.483,1363.797,816.744,,,954.256,241.984,1027.691,232.883,909.998,265.128,1078.225,248.180,,,,,,,,,,,,,103,4.326
998.244,271.251,1002.978,436.075,836.407,459.581,803.825,691.647,771.635,889.693,1174.992,412.566,1281.224,623.511,1328.007,849.771,1041.238,820.276,924.378,837.606,747.259,959.815,,,1145.989,802.571,1363.208,816.730,,,954.262,241.684,1027.698,233.001,910.022,265.255,1077.943,248.762,,,,,,,,,,,,,104,4.368
998.235,271.248,1003.532,436.078,836.398,459.595,804.113,691.978,771.638,889.466,1174.629,412.551,1281.659,624.127,1328.014,849.991,1041.992,822.004,925.667,839.089,748.884,959.636,,,1146.589,804.015,1362.619,816.717,,,954.267,241.589,1027.698,232.997,910.040,265.337,1077.264,249.891,,,,,,,,,,,,,105,4.410
998.231,271.245,1004.140,436.079,836.392,459.612,804.451,692.268,771.646,888.865,1174.708,412.539,1282.129,624.162,1328.008,850.892,1042.808,822.558,926.569,839.675,749.836,959.456,,,1148.210,804.969,1362.030,816.703,,,954.391,241.914,1027.696,233.000,910.048,265.566,1076.695,250.504,,,,,,,,,,,,,106,4.452
998.234,271.242,1004.501,436.081,836.388,459.629,804.722,692.350,771.657,888.000,1175.003,412.533,1282.908,623.945,1327.997,852.059,1043.098,822.407,927.342,840.346,750.586,959.277,,,1149.312,806.306,1361.441,816.690,,,954.171,241.782,1027.693,233.005,910.042,265.363,1075.902,250.541,,,,,,,,,,,,,107,4.494
998.241,271.241,1004.235,436.074,836.384,459.636,804.822,691.997,771.672,887.498,1175.336,412.523,1283.169,622.887,1327.984,852.250,1045.094,821.341,928.971,839.993,750.999,959.098,,,1152.085,806.166,1360.853,816.676,,,953.899,241.782,1027.693,233.006,910.028,265.436,1075.193,250.565,,,,,,,,,,,,,108,4.536
998.251,271.235,1004.020,436.063,836.381,459.644,804.734,692.122,771.683,886.996,1175.586,412.505,1283.361,621.918,1327.984,853.031,1045.963,820.702,930.256,839.635,751.146,958.919,,,1154.683,806.416,1360.264,816.663,,,954.367,241.784,1027.694,233.002,910.010,264.907,1074.722,250.323,,,,,,,,,,,,,109,4.578
998.262,271.230,1004.157,436.052,836.390,459.644,804.483,692.115,771.690,886.530,1175.675,412.492,1282.798,620.889,1327.984,853.368,1047.324,820.186,931.087,839.216,752.102,958.739,,,1158.755,806.326,1359.675,816.649,,,954.733,241.784,1027.699,233.000,909.992,264.603,1074.575,249.997,,,,,,,,,,,,,110,4.620
998.274,271.225,1004.170,436.043,836.392,459.642,804.157,692.103,771.691,886.898,1175.582,412.488,1282.306,620.122,1327.983,853.224,1048.008,818.451,931.423,837.597,752.875,958.560,,,1161.212,804.383,1359.086,816.636,,,955.131,241.783,1027.705,233.002,909.971,264.462,1074.720,249.531,,,,,,,,,,,,,111,4.662
998.281,271.224,1004.168,436.034,836.388,459.640,803.859,692.081,771.690,887.149,1175.329,412.479,1282.065,619.595,1327.985,851.996,1047.958,817.463,931.597,836.565,753.622,958.381,,,1162.916,804.032,1358.497,816.622,,,955.579,241.779,1027.711,233.000,909.959,263.812,1074.943,248.941,,,,,,,,,,,,,112,4.704
998.285,271.220,1004.165,436.036,836.384,459.642,803.776,692.079,771.686,887.074,1174.993,412.484,1282.389,620.215,1327.986,851.364,1047.297,817.637,931.156,835.703,753.067,958.202,,,1160.899,804.103,1357.908,816.609,,,956.022,241.771,1027.712,233.001,909.958,263.576,1074.824,248.612,,,,,,,,,,,,,113,4.746
998.285,271.217,1004.163,436.037,836.378,459.639,804.132,691.952,771.677,887.973,1174.704,412.484,1283.180,620.908,1327.974,851.395,1046.628,816.404,930.707,834.974,751.722,958.022,,,1157.266,802.836,1357.319,816.595,,,956.377,241.764,1027.709,232.999,909.964,263.584,1074.828,248.529,,,,,,,,,,,,,114,4.788
998.287,271.210,1004.161,436.040,836.373,459.633,804.137,692.316,771.669,888.326,1174.636,412.495,1283.946,621.643,1327.962,851.774,1045.955,815.388,930.417,834.639,750.203,957.843,,,1155.275,802.195,1356.730,816.582,,,956.591,241.755,1027.710,232.995,909.974,263.662,1074.829,249.062,,,,,,,,,,,,,115,4.830
998.288,271.199,1004.150,436.041,836.370,459.624,803.792,692.246,771.662,888.514,1175.002,412.503,1284.183,622.169,1327.958,852.390,1045.453,815.229,929.939,834.762,748.628,957.664,,,1154.119,802.183,1356.142,816.568,,,956.679,241.749,1027.710,232.992,909.981,263.613,1074.825,249.519,,,,,,,,,,,,,116,4.872
998.291,271.189,1004.136,436.039,836.373,459.619,803.874,691.960,771.654,888.315,1174.861,412.501,1283.451,621.595,1327.951,852.642,1045.127,815.674,930.149,835.529,746.964,957.485,,,1154.595,802.641,1355.553,816.554,,,956.651,241.745,1027.717,232.984,909.984,263.174,1074.826,250.353,,,,,,,,,,,,,117,4.914
998.293,271.187,1004.122,436.040,836.374,459.622,804.286,691.508,771.653,887.902,1174.846,412.497,1282.532,621.112,1327.944,853.525,1045.086,815.295,930.741,835.217,744.809,957.305,,,1155.698,801.901,1354.964,816.541,,,957.269,241.744,1027.727,232.977,909.984,263.150,1074.833,250.574,,,,,,,,,,,,,118,4.956
998.293,271.190,1004.123,436.049,836.378,459.636,804.388,691.497,771.656,887.630,1174.834,412.501,1281.874,620.796,1327.944,854.532,1045.590,814.369,932.345,834.412,743.808,957.126,,,1157.305,800.493,1354.375,816.527,,,957.486,241.746,1027.736,232.973,909.984,262.698,1074.848,249.885,,,,,,,,,,,,,119,4.998
998.291,271.204,1004.128,436.057,836.379,459.647,804.484,691.685,771.663,886.824,1174.825,412.509,1281.158,619.475,1327.948,854.419,1046.831,812.892,933.927,832.279,744.221,956.078,,,1158.446,797.651,1353.786,816.514,,,957.016,241.749,1027.736,232.852,909.984,262.722,1074.855,248.949,,,,,,,,,,,,,120,5.040
998.285,271.221,1004.007,436.063,836.375,459.659,804.701,691.413,771.673,886.544,1174.823,412.513,1280.683,618.495,1327.955,853.530,1047.369,811.321,934.856,830.835,744.742,955.909,,,1158.036,795.495,1353.197,816.500,,,956.701,241.753,1027.604,233.087,909.981,262.308,1074.859,248.025,,,,,,,,,,,,,121,5.082
998.276,271.239,1004.368,436.067,836.380,459.666,805.056,691.034,771.683,886.036,1174.832,412.521,1280.525,617.369,1327.968,853.060,1047.599,810.607,934.714,830.285,745.873,954.887,,,1156.784,794.030,1352.608,816.487,,,956.023,241.754,1027.809,233.253,909.973,262.236,1074.849,247.692,,,,,,,,,,,,,122,5.124
998.266,271.250,1004.309,436.071,836.384,459.667,805.509,690.784,771.813,886.312,1174.842,412.529,1280.653,616.734,1327.969,852.699,1047.199,810.493,934.023,830.635,746.567,954.540,,,1153.072,792.074,1352.019,816.473,,,955.256,241.753,1027.941,233.136,909.967,262.724,1074.838,247.560,,,,,,,,,,,,,123,5.166
998.248,271.251,1003.905,436.068,836.386,459.656,805.974,690.597,771.454,886.547,1174.720,412.528,1280.856,616.324,1327.959,851.826,1046.881,810.634,932.758,830.563,747.827,954.335,,,1152.298,792.112,1351.431,816.460,,,954.566,241.751,1027.799,232.681,909.955,262.366,1074.823,247.719,,,,,,,,,,,,,124,5.208
998.228,271.238,1003.927,436.068,836.390,459.642,806.386,690.911,771.529,886.416,1174.956,412.536,1280.733,616.374,1327.947,850.159,1045.794,811.814,930.671,831.524,747.389,954.888,,,1151.457,793.260,1350.842,816.446,,,954.112,241.747,1027.347,231.971,909.946,262.202,1074.818,247.949,,,,,,,,,,,,,125,5.250
998.205,271.217,1003.610,436.062,836.392,459.629,806.769,691.046,771.818,886.430,1175.113,412.533,1280.750,617.240,1327.931,848.537,1045.029,811.107,929.709,830.734,745.748,955.830,,,1150.274,792.296,1350.253,816.433,,,953.968,241.746,1026.668,231.157,909.938,262.319,1074.815,247.829,,,,,,,,,,,,,126,5.292
998.188,271.193,1003.112,436.064,836.387,459.628,807.123,691.641,772.146,886.436,1174.981,412.541,1280.774,618.370,1327.927,846.835,1044.973,810.962,929.204,830.214,744.602,956.178,,,1149.775,791.311,1349.664,816.419,,,954.100,241.748,1025.906,230.432,909.937,262.776,1074.810,247.818,,,,,,,,,,,,,127,5.334
998.176,271.172,1003.225,436.063,836.383,459.624,807.065,691.932,772.394,886.454,1174.650,412.545,1280.795,619.426,1327.927,846.180,1044.499,810.354,928.944,829.066,743.949,955.661,,,1148.782,790.169,1349.075,816.406,,,954.307,241.753,1025.229,229.958,909.937,263.482,1074.802,247.807,,,,,,,,,,,,,128,5.376
998.175,271.156,1003.153,436.062,836.385,459.624,806.988,691.353,772.486,886.464,1173.704,412.552,1280.803,619.946,1327.935,846.004,1043.877,810.196,928.700,829.207,744.224,955.659,,,1147.458,789.917,1348.486,816.392,,,954.176,241.758,1024.787,229.813,909.934,264.266,1074.794,247.789,,,,,,,,,,,,,129,5.418
998.179,271.145,1003.095,436.055,836.383,459.618,806.984,689.974,772.397,886.462,1172.607,412.549,1280.819,620.468,1327.946,847.141,1043.619,810.559,928.656,830.015,744.079,955.455,,,1146.221,790.659,1347.897,816.378,,,954.170,241.761,1024.661,229.955,909.928,264.965,1074.787,247.773,,,,,,,,,,,,,130,5.460
998.182,271.138,1003.140,436.051,836.389,459.619,806.523,689.521,772.144,886.451,1172.384,412.543,1280.818,621.030,1327.961,848.743,1043.463,811.941,929.141,831.779,743.963,955.152,,,1145.401,792.673,1347.308,816.365,,,954.169,241.763,1024.810,230.175,909.934,265.432,1074.785,247.759,,,,,,,,,,,,,131,5.502
998.187,271.140,1003.209,436.048,836.403,459.620,805.826,689.570,771.804,886.561,1172.174,412.530,1280.804,620.872,1327.965,849.417,1043.512,812.168,929.860,832.694,744.340,955.036,,,1144.251,793.286,1346.720,816.351,,,954.171,241.763,1025.030,230.042,909.939,265.578,1074.784,247.737,,,,,,,,,,,,,132,5.544
998.192,271.148,1003.088,436.047,836.421,459.622,805.039,689.866,771.513,886.187,1172.689,412.526,1280.803,621.085,1327.948,848.427,1043.818,812.668,930.489,833.302,744.365,955.533,,,1144.242,794.300,1346.131,816.338,,,954.176,241.767,1024.903,230.039,909.945,265.444,1074.785,247.708,,,,,,,,,,,,,133,5.586
998.195,271.160,1003.585,436.043,836.568,459.620,804.340,690.368,771.441,886.383,1173.477,412.527,1280.798,621.047,1327.938,847.660,1044.215,813.403,930.526,833.742,744.778,956.706,,,1144.947,796.100,1345.542,816.324,,,954.176,241.774,1024.899,230.041,909.946,265.233,1074.781,247.686,,,,,,,,,,,,,134,5.628
998.196,271.173,1003.905,436.038,836.230,459.614,803.884,691.299,771.802,886.310,1174.044,412.526,1280.809,621.708,1327.941,846.772,1044.260,813.921,930.597,834.428,745.050,958.654,,,1145.499,796.769,1344.953,816.311,,,954.173,241.787,1024.894,230.052,909.946,265.374,1074.773,247.664,,,,,,,,,,,,,135,5.670
998.190,271.186,1003.885,436.028,836.436,459.476,803.884,691.694,771.678,886.733,1173.828,412.514,1280.817,622.075,1327.946,846.833,1045.079,814.178,930.810,834.403,745.796,959.329,,,1146.815,796.865,1344.364,816.297,,,954.160,241.805,1024.885,230.064,909.944,265.370,1074.761,247.647,,,,,,,,,,,,,136,5.712
998.179,271.195,1004.291,436.019,836.370,459.686,803.815,691.800,771.681,887.290,1173.350,412.509,1280.819,621.349,1327.955,846.548,1045.332,814.353,930.455,834.868,746.119,959.501,,,1147.701,795.977,1343.775,816.284,,,954.146,241.821,1024.873,230.072,909.943,265.360,1074.752,247.645,,,,,,,,,,,,,137,5.754
998.162,271.073,1004.360,436.016,836.771,459.947,803.900,691.414,771.683,887.732,1172.773,412.510,1280.823,620.858,1327.966,846.353,1044.943,814.533,930.583,835.230,745.853,960.085,,,1148.236,795.652,1343.186,816.270,,,954.131,241.828,1024.862,229.945,909.940,265.342,1074.750,247.660,,,,,,,,,,,,,138,5.796
998.147,271.285,1004.006,436.013,837.298,459.468,803.910,690.677,771.670,887.900,1171.928,412.514,1280.822,620.280,1327.982,845.934,1044.976,813.947,930.581,834.798,745.895,959.619,,,1148.217,794.684,1342.597,816.257,,,954.119,241.830,1024.849,230.162,909.940,265.340,1074.747,247.545,,,,,,,,,,,,,139,5.838
998.135,271.422,1004.128,435.891,837.712,459.216,804.365,690.651,771.661,887.869,1171.731,412.522,1280.811,619.813,1327.984,845.625,1044.765,812.832,930.568,833.901,745.653,958.312,,,1148.091,792.957,1342.009,816.243,,,954.113,241.827,1024.843,230.306,909.947,265.480,1074.742,247.898,,,,,,,,,,,,,140,5.880
998.134,271.295,1004.132,436.114,837.874,458.596,805.057,689.942,771.655,887.075,1171.804,412.533,1280.797,620.051,1327.973,844.398,1043.696,812.261,930.559,832.930,745.333,958.148,,,1145.936,791.884,1341.420,816.230,,,954.114,241.820,1024.835,230.174,909.945,265.137,1074.741,247.819,,,,,,,,,,,,,141,5.922
998.139,270.857,1004.135,436.258,837.723,457.993,805.847,688.692,771.787,886.598,1172.052,412.537,1280.790,620.673,1327.954,843.501,1043.191,811.782,930.554,832.307,745.300,958.577,,,1144.202,791.732,1340.831,816.216,,,954.117,241.810,1024.831,229.720,909.941,265.226,1074.741,247.540,,,,,,,,,,,,,142,5.964
998.145,270.184,1004.146,436.251,837.303,457.670,806.543,688.709,771.435,886.598,1173.115,412.540,1280.774,620.753,1327.948,843.460,1042.805,812.406,930.417,832.649,744.625,959.737,,,1142.807,793.312,1340.242,816.202,,,954.123,241.801,1024.825,229.030,909.946,265.513,1074.617,247.212,,,,,,,,,,,,,143,6.006
998.145,269.425,1004.165,435.461,836.770,457.626,806.997,688.532,771.518,886.761,1173.787,412.528,1280.766,620.980,1327.947,843.685,1043.274,811.293,930.649,832.729,744.898,959.390,,,1143.887,792.149,1339.653,816.189,,,954.126,241.795,1024.823,228.251,909.948,265.835,1074.839,246.962,,,,,,,,,,,,,144,6.048
998.019,268.753,1004.182,434.855,836.366,458.311,807.127,688.374,771.948,886.532,1174.504,412.522,1280.761,620.931,1327.937,843.848,1044.069,811.071,930.822,832.554,745.053,958.825,,,1146.339,791.584,1339.064,816.175,,,954.127,241.793,1024.815,227.684,909.830,266.074,1074.988,246.870,,,,,,,,,,,,,145,6.090
998.239,268.304,1004.192,434.373,836.437,459.148,806.972,687.999,771.927,887.495,1174.971,412.524,1280.750,620.167,1327.931,844.272,1044.637,811.987,930.679,833.263,746.227,957.315,,,1148.481,792.879,1338.475,816.162,,,954.132,241.775,1024.814,226.991,910.055,266.155,1074.862,246.952,,,,,,,,,,,,,146,6.132
