Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,frame_number,time,Left_hand_0_x,Left_hand_0_y,Left_hand_1_x,Left_hand_1_y,Left_hand_2_x,Left_hand_2_y,Left_hand_3_x,Left_hand_3_y,Left_hand_4_x,Left_hand_4_y,Left_hand_5_x,Left_hand_5_y,Left_hand_6_x,Left_hand_6_y,Left_hand_7_x,Left_hand_7_y,Left_hand_8_x,Left_hand_8_y,Left_hand_9_x,Left_hand_9_y,Left_hand_10_x,Left_hand_10_y,Left_hand_11_x,Left_hand_11_y,Left_hand_12_x,Left_hand_12_y,Left_hand_13_x,Left_hand_13_y,Left_hand_14_x,Left_hand_14_y,Left_hand_15_x,Left_hand_15_y,Left_hand_16_x,Left_hand_16_y,Left_hand_17_x,Left_hand_17_y,Left_hand_18_x,Left_hand_18_y,Left_hand_19_x,Left_hand_19_y,Left_hand_20_x,Left_hand_20_y,Right_hand_0_x,Right_hand_0_y,Right_hand_1_x,Right_hand_1_y,Right_hand_2_x,Right_hand_2_y,Right_hand_3_x,Right_hand_3_y,Right_hand_4_x,Right_hand_4_y,Right_hand_5_x,Right_hand_5_y,Right_hand_6_x,Right_hand_6_y,Right_hand_7_x,Right_hand_7_y,Right_hand_8_x,Right_hand_8_y,Right_hand_9_x,Right_hand_9_y,Right_hand_10_x,Right_hand_10_y,Right_hand_11_x,Right_hand_11_y,Right_hand_12_x,Right_hand_12_y,Right_hand_13_x,Right_hand_13_y,Right_hand_14_x,Right_hand_14_y,Right_hand_15_x,Right_hand_15_y,Right_hand_16_x,Right_hand_16_y,Right_hand_17_x,Right_hand_17_y,Right_hand_18_x,Right_hand_18_y,Right_hand_19_x,Right_hand_19_y,Right_hand_20_x,Right_hand_20_y
992.786,271.131,1001.241,436.149,833.401,463.703,797.178,690.482,768.349,885.957,1172.375,412.470,1286.377,624.458,1330.898,858.116,1046.538,815.219,931.040,834.999,754.343,,,,1155.855,798.584,1365.939,,,,951.220,244.705,1021.925,235.781,904.632,268.409,1071.906,247.828,,,,,,,,,,,,,21,0.882,1334.828,860.592,1310.976,896.124,1292.577,942.166,1295.209,981.221,1309.148,1004.824,1310.684,974.222,1311.668,1009.338,1315.958,1019.730,1322.558,1019.106,1335.930,974.231,1341.610,1012.703,1343.989,1008.882,1345.084,997.664,1359.129,963.665,1364.847,1004.534,1365.269,997.134,1363.018,985.443,1379.002,949.848,1387.998,987.494,1386.415,984.016,1381.593,976.992,767.570,915.390,795.315,933.740,821.342,973.425,821.491,1010.295,816.570,1040.745,786.524,977.451,791.192,1023.435,796.726,1043.041,804.101,1045.922,757.070,983.032,767.998,1033.089,776.534,1045.643,784.853,1043.953,736.972,988.997,746.548,1031.775,755.318,1044.482,763.421,1043.617,721.116,994.229,728.873,1023.808,735.971,1036.251,742.442,1039.959
992.040,271.273,1001.261,436.128,833.428,462.829,798.302,690.928,768.317,886.418,1172.454,412.470,1286.373,625.080,1330.897,858.580,1047.851,816.053,932.273,836.256,754.331,,,,1159.581,800.094,1367.519,,,,951.359,244.568,1021.889,236.265,904.317,268.405,1071.905,247.820,,,,,,,,,,,,,22,0.924,1335.340,860.000,1310.998,896.118,1292.687,942.420,1295.250,981.499,1309.730,1004.948,1310.761,974.348,1311.980,1009.281,1316.379,1019.411,1323.016,1018.486,1336.363,974.249,1341.710,1012.748,1343.962,1008.986,1345.321,997.958,1359.495,963.374,1364.833,1004.599,1365.181,997.064,1362.850,985.745,1378.996,949.757,1387.990,987.139,1386.308,984.195,1381.557,977.333,767.554,916.060,795.565,935.154,821.016,975.110,821.306,1011.801,816.251,1041.852,786.114,980.459,790.656,1025.704,796.324,1045.107,803.801,1046.921,756.806,985.522,767.548,1035.853,776.286,1048.015,784.258,1045.227,737.219,990.588,746.513,1033.820,755.114,1046.620,762.898,1045.238,721.059,994.319,728.988,1025.089,735.848,1037.997,741.958,1041.484
991.056,271.732,1001.282,436.098,833.445,461.541,799.191,690.644,768.922,885.380,1172.997,412.474,1286.847,625.668,1330.898,859.126,1048.086,816.438,931.610,837.246,753.476,,,,1161.882,801.547,1368.120,,,,951.208,244.715,1021.838,237.001,904.165,268.401,1071.897,247.813,,,,,,,,,,,,,23,0.966,1336.377,861.067,1311.010,896.835,1292.868,943.551,1294.932,982.209,1309.587,1005.317,1310.839,974.944,1312.231,1009.373,1316.800,1019.121,1323.056,1018.500,1336.981,974.785,1341.599,1012.811,1343.793,1009.065,1345.406,998.183,1359.822,963.403,1364.831,1004.821,1365.179,996.997,1362.807,985.863,1378.951,949.945,1387.909,987.063,1386.088,984.478,1381.585,977.928,767.940,915.486,796.181,935.517,821.132,975.576,821.318,1011.713,815.816,1041.596,786.333,981.208,790.850,1026.438,796.508,1044.993,803.559,1046.588,757.156,986.142,767.543,1036.394,776.269,1048.351,784.104,1045.362,737.452,991.061,746.244,1034.559,755.426,1047.364,763.281,1045.177,721.494,993.445,729.070,1025.356,736.239,1038.553,742.092,1041.367
989.656,272.426,1001.305,436.080,833.462,460.567,799.793,690.796,770.127,885.385,1173.754,412.488,1288.013,626.029,1330.897,859.600,1049.194,818.154,931.729,839.160,752.212,,,,1163.258,803.230,1365.867,,,,950.737,245.178,1021.781,237.829,903.758,268.392,1071.888,247.802,,,,,,,,,,,,,24,1.008,1337.589,862.243,1310.838,897.605,1293.142,944.264,1294.328,982.902,1308.450,1005.215,1310.860,975.634,1312.339,1009.455,1317.141,1019.285,1322.822,1019.177,1337.603,975.655,1341.400,1013.169,1343.608,1009.308,1345.442,998.280,1360.070,963.774,1364.834,1005.047,1365.075,997.128,1362.909,986.102,1378.952,950.895,1387.750,987.211,1386.086,984.586,1381.522,978.155,767.805,915.059,796.440,935.492,822.379,975.780,821.965,1011.665,815.900,1041.123,787.516,981.074,792.315,1027.046,797.853,1044.477,804.295,1046.209,758.369,986.521,768.639,1036.437,777.127,1048.488,785.158,1045.851,738.781,990.968,746.919,1034.878,756.522,1047.349,764.582,1045.323,722.880,991.943,729.797,1025.179,737.098,1037.699,743.244,1040.386
988.109,273.201,1001.314,436.078,833.470,459.788,799.965,690.497,771.542,885.963,1174.411,412.510,1288.975,626.040,1330.892,859.578,1048.511,819.401,931.793,839.703,749.945,,,,1160.947,804.055,1360.880,,,,950.033,245.873,1021.732,238.427,904.296,268.389,1071.882,247.794,,,,,,,,,,,,,25,1.050,1338.698,864.065,1310.516,898.875,1293.152,945.421,1293.592,983.648,1305.786,1004.833,1310.807,976.223,1312.288,1009.864,1317.207,1019.898,1322.325,1020.529,1338.145,976.608,1341.210,1013.592,1343.251,1009.873,1345.319,998.520,1360.339,964.319,1364.819,1005.221,1364.912,997.297,1362.849,986.262,1379.095,952.081,1387.632,987.549,1385.825,984.426,1381.261,978.360,768.050,914.563,796.847,934.905,823.327,975.171,822.851,1011.816,816.571,1041.373,789.513,980.897,794.331,1027.840,799.516,1045.121,805.153,1046.812,760.085,987.090,770.455,1036.997,778.794,1049.042,786.993,1046.560,740.516,991.334,748.962,1035.728,758.438,1048.121,766.475,1045.697,724.536,991.876,731.538,1025.338,738.763,1037.464,745.142,1040.533
986.228,273.889,1001.313,436.087,833.472,459.699,800.219,690.439,773.191,886.305,1175.022,412.535,1289.327,625.701,1330.892,859.575,1047.778,818.829,931.905,839.305,748.890,,,,1157.309,801.728,1356.710,,,,949.365,246.529,1021.704,239.134,904.233,268.381,1071.879,247.800,,,,,,,,,,,,,26,1.092,1339.150,865.252,1310.479,899.710,1292.801,946.225,1292.743,983.817,1302.831,1004.241,1310.731,976.674,1311.983,1010.073,1317.012,1020.307,1321.834,1020.662,1338.384,977.374,1341.094,1013.881,1343.425,1009.915,1345.018,998.514,1360.251,965.058,1364.843,1005.448,1364.908,997.177,1362.852,986.060,1379.227,953.126,1387.512,987.715,1385.763,984.527,1381.103,978.529,768.971,912.632,797.201,934.061,824.248,973.661,823.742,1012.165,817.089,1042.177,791.528,981.563,796.194,1029.585,801.362,1045.807,807.382,1046.861,761.953,988.178,772.651,1038.037,780.827,1049.194,788.848,1046.663,742.361,992.820,751.463,1037.133,760.601,1048.994,768.431,1046.303,725.816,994.398,733.832,1026.248,740.749,1037.725,747.418,1041.102
984.768,274.217,1001.302,436.104,833.471,459.452,800.970,690.241,774.776,885.518,1174.881,412.560,1289.189,625.128,1330.893,860.376,1046.082,819.540,930.949,839.613,747.845,,,,1153.519,800.969,1354.511,,,,948.318,247.426,1021.697,239.426,904.391,268.358,1071.881,247.796,,,,,,,,,,,,,27,1.134,1339.562,866.312,1310.581,900.349,1292.203,946.105,1292.009,982.570,1299.829,1002.925,1310.660,976.560,1311.614,1010.334,1316.711,1020.824,1321.476,1021.121,1338.158,977.802,1341.066,1013.410,1343.296,1010.355,1344.834,998.273,1360.263,965.679,1364.951,1005.138,1365.240,996.526,1363.047,985.807,1379.352,953.706,1387.538,988.112,1385.598,984.734,1381.037,978.905,769.391,912.553,797.440,933.375,824.851,972.262,824.348,1012.345,817.728,1042.590,792.862,981.919,797.527,1030.206,802.499,1046.414,807.967,1047.030,763.438,988.571,774.391,1038.529,781.630,1049.052,789.596,1046.750,743.309,993.436,753.226,1037.735,761.781,1049.245,769.477,1046.608,726.667,995.885,735.158,1026.513,741.822,1037.542,748.475,1040.424
984.127,274.571,1001.284,436.111,833.471,459.601,801.085,690.234,775.389,885.180,1174.731,412.565,1288.747,624.485,1330.887,860.377,1044.476,819.112,929.725,838.735,746.780,,,,1149.985,799.725,1352.731,,,,947.938,248.006,1021.702,239.015,904.743,268.343,1071.892,247.785,,,,,,,,,,,,,28,1.176,1339.424,866.934,1310.739,900.674,1291.619,945.671,1291.571,981.634,1297.809,1001.562,1310.526,976.151,1311.241,1010.212,1316.694,1021.216,1321.346,1021.145,1337.756,977.862,1341.156,1013.208,1343.294,1010.712,1344.772,998.245,1360.120,966.054,1364.995,1004.926,1365.339,996.342,1363.198,985.736,1379.444,953.802,1387.371,988.474,1385.509,985.069,1381.032,979.220,769.068,914.104,797.641,933.483,825.151,972.162,824.780,1012.151,818.219,1042.227,793.092,981.551,797.810,1029.922,802.916,1046.240,808.252,1046.591,763.836,987.789,775.106,1038.325,781.781,1048.295,789.975,1046.439,743.411,993.033,754.004,1037.704,762.096,1048.726,769.581,1046.639,727.330,995.463,735.659,1026.451,741.957,1037.294,748.629,1039.998
984.405,274.567,1001.283,436.113,833.599,459.829,800.585,690.273,774.758,885.803,1175.200,412.569,1288.256,624.103,1330.878,859.711,1044.044,819.238,928.226,838.430,747.795,,,,1148.289,801.252,1354.246,,,,948.091,248.004,1021.708,238.553,905.255,268.335,1071.911,247.774,,,,,,,,,,,,,29,1.218,1338.848,866.746,1310.817,900.907,1290.968,945.255,1291.514,981.007,1296.809,1000.722,1310.584,976.187,1311.152,1009.683,1316.937,1021.352,1321.155,1020.459,1337.556,977.887,1341.335,1013.292,1343.437,1010.647,1345.002,998.439,1360.047,965.949,1364.959,1004.853,1365.393,996.425,1363.247,985.515,1379.553,953.799,1387.316,988.649,1385.488,985.049,1381.030,978.862,768.964,914.217,797.142,933.098,824.723,971.571,824.960,1011.513,818.498,1041.512,792.321,980.902,797.450,1028.965,803.100,1045.356,809.539,1045.548,763.196,986.906,774.747,1037.968,782.209,1047.579,790.066,1045.395,742.920,991.936,753.764,1037.459,761.925,1048.019,769.424,1045.431,727.409,994.023,735.264,1025.814,741.727,1036.483,748.247,1039.144
984.533,274.217,1001.290,436.104,833.382,459.691,799.827,689.891,773.166,886.283,1176.196,412.565,1288.021,624.366,1330.872,859.492,1043.474,818.759,926.646,837.551,749.501,,,,1148.320,803.234,1357.870,,,,948.692,247.420,1021.706,238.123,905.846,268.354,1071.927,247.765,,,,,,,,,,,,,30,1.260,1338.274,865.242,1310.827,900.316,1290.796,944.911,1291.780,980.815,1296.621,1000.181,1311.245,975.983,1311.146,1009.093,1317.189,1020.902,1321.078,1018.737,1337.844,977.467,1341.498,1013.008,1343.744,1009.711,1345.131,997.995,1360.147,965.769,1364.912,1004.732,1365.467,996.236,1363.147,984.793,1379.533,953.226,1387.283,988.361,1385.749,984.908,1381.353,978.277,768.532,914.967,796.834,933.701,824.392,972.053,824.785,1011.312,818.984,1041.018,791.080,980.234,796.811,1027.743,802.958,1044.491,810.411,1045.096,762.121,986.228,773.452,1037.492,781.868,1047.046,789.669,1044.448,742.372,990.514,752.789,1036.689,761.297,1047.239,768.690,1044.755,727.493,991.933,734.279,1024.989,741.153,1035.768,747.543,1038.502
984.925,273.889,1001.304,436.102,833.108,459.671,798.381,688.967,771.391,885.142,1176.865,412.577,1288.609,624.597,1330.863,859.207,1044.043,817.705,926.928,836.175,749.938,,,,1148.998,802.851,1357.376,,,,948.817,246.526,1021.708,237.182,906.384,268.380,1071.936,247.754,,,,,,,,,,,,,31,1.302,1338.483,864.919,1310.876,900.006,1291.005,944.773,1291.831,981.274,1296.125,1000.907,1311.819,975.974,1311.311,1008.856,1317.423,1020.876,1320.859,1018.244,1338.392,977.070,1341.705,1012.839,1344.011,1008.702,1345.263,997.522,1360.548,965.456,1364.813,1004.614,1365.210,996.321,1363.269,984.314,1379.502,952.982,1387.206,988.076,1385.828,984.439,1381.476,977.390,767.715,916.037,796.682,934.392,824.007,973.215,824.317,1010.998,819.385,1040.830,789.815,979.350,796.430,1025.860,802.855,1043.110,811.357,1044.384,760.715,985.650,772.320,1036.560,781.505,1046.862,789.759,1043.744,741.453,989.614,751.704,1036.038,761.116,1046.860,768.833,1044.045,727.980,990.369,733.940,1024.386,741.030,1036.280,747.801,1039.240
985.806,273.196,1001.320,436.105,833.468,459.796,796.493,688.755,770.213,884.252,1177.106,412.572,1288.807,624.330,1330.864,859.085,1044.882,817.340,927.565,835.442,749.418,,,,1149.680,802.487,1353.874,,,,948.866,245.876,1021.719,235.990,906.637,268.399,1071.942,247.744,,,,,,,,,,,,,32,1.344,1338.271,864.535,1310.729,899.561,1291.105,944.585,1291.779,981.351,1295.784,1001.325,1312.331,975.969,1311.120,1008.674,1317.200,1020.318,1320.145,1017.937,1338.906,976.618,1341.624,1012.443,1344.106,1007.609,1344.582,996.408,1360.654,965.137,1364.911,1004.336,1365.066,996.126,1363.097,983.342,1379.446,952.293,1387.227,987.835,1385.738,983.808,1381.535,976.504,766.918,915.592,796.027,934.073,823.057,972.135,824.384,1008.871,820.090,1039.490,788.470,976.852,796.417,1023.430,803.260,1040.878,812.032,1042.962,759.542,984.198,771.546,1034.672,781.835,1045.571,790.117,1042.052,740.398,988.668,751.047,1034.792,761.852,1046.134,769.720,1042.964,727.486,990.215,734.094,1023.975,741.874,1036.671,749.053,1039.666
987.209,272.413,1001.329,436.101,834.082,459.448,795.421,687.756,769.174,883.558,1176.854,412.559,1289.883,624.706,1330.866,859.167,1045.314,815.132,928.047,833.108,749.505,,,,1150.297,799.874,1345.389,,,,949.071,245.182,1021.737,234.913,907.031,268.420,1071.943,247.737,,,,,,,,,,,,,33,1.386,1338.490,863.516,1310.470,899.158,1291.529,944.607,1291.830,981.786,1295.639,1002.482,1312.644,975.750,1311.039,1008.423,1317.303,1020.633,1319.947,1018.741,1339.467,976.241,1341.604,1012.206,1344.083,1006.988,1344.386,996.003,1360.923,964.884,1364.898,1003.975,1364.968,996.118,1363.154,982.797,1379.657,951.647,1387.296,987.355,1385.946,983.361,1381.395,975.971,765.920,915.591,795.040,932.491,821.760,968.458,824.312,1005.058,820.522,1036.750,787.549,972.927,796.376,1019.600,803.904,1037.415,813.011,1040.472,758.482,981.297,771.172,1031.820,782.166,1043.566,790.567,1040.292,739.557,986.446,750.660,1032.484,762.449,1044.573,770.727,1041.193,727.211,988.948,734.149,1022.909,742.722,1035.875,750.183,1039.608
988.096,271.722,1001.329,436.104,834.647,459.553,794.931,687.838,768.430,882.883,1176.183,412.541,1289.829,624.653,1330.866,859.293,1045.029,813.080,927.964,831.303,748.567,,,,1148.047,796.477,1340.940,,,,949.158,244.724,1021.758,233.725,907.233,268.416,1071.939,247.738,,,,,,,,,,,,,34,1.428,1338.318,862.711,1310.367,898.850,1291.349,944.845,1291.591,982.022,1295.393,1003.580,1312.539,975.836,1311.132,1009.097,1317.267,1020.728,1319.855,1019.015,1339.411,976.258,1341.545,1012.259,1343.981,1006.917,1343.925,995.822,1360.537,964.855,1364.948,1003.897,1364.869,995.864,1362.804,982.553,1379.554,951.071,1387.336,987.082,1385.827,982.956,1381.040,975.451,764.685,915.467,793.860,930.618,820.615,964.609,824.060,1000.719,820.195,1032.702,786.365,967.405,795.984,1015.069,804.020,1033.271,813.223,1036.985,757.311,976.795,770.810,1028.362,782.261,1040.482,791.037,1037.943,738.572,983.370,750.159,1029.499,762.689,1042.134,771.329,1038.635,726.389,987.424,734.113,1021.122,743.346,1034.223,751.075,1038.534
988.615,271.273,1001.317,436.098,834.972,459.859,794.711,687.312,767.995,880.569,1175.316,412.517,1289.392,624.223,1330.871,859.758,1043.944,812.072,926.510,830.104,748.239,965.211,,,1146.063,793.916,1344.690,,,,949.073,244.590,1021.775,232.998,907.292,268.410,1071.931,247.754,,,,,,,,,,,,,35,1.470,1337.977,861.442,1310.252,898.523,1290.746,945.253,1291.068,981.660,1295.074,1004.112,1311.990,976.129,1311.436,1009.859,1317.128,1020.608,1319.694,1018.990,1338.867,976.235,1341.296,1012.158,1343.183,1007.805,1343.430,996.317,1359.897,964.953,1365.017,1003.787,1365.024,995.682,1362.331,982.808,1379.075,950.274,1387.351,986.955,1385.626,982.920,1380.777,975.681,763.756,914.002,793.062,928.100,819.754,960.847,823.255,996.371,818.948,1027.831,785.034,961.213,795.076,1009.642,803.510,1028.134,812.657,1032.545,755.855,970.937,770.172,1023.556,782.065,1036.000,790.856,1034.561,736.960,979.371,749.408,1025.744,761.974,1038.673,770.844,1035.447,724.672,985.598,733.460,1018.598,743.044,1031.628,750.428,1035.709
988.623,271.149,1001.301,436.094,834.964,460.207,795.074,686.991,767.689,878.061,1174.624,412.499,1289.949,623.993,1330.875,860.496,1043.820,814.180,924.912,831.045,747.043,964.846,,,1146.232,795.506,1350.181,,,,948.870,244.738,1021.783,232.767,906.501,268.381,1071.918,247.778,,,,,,,,,,,,,36,1.512,1337.771,859.710,1309.651,898.065,1289.945,945.268,1290.493,981.919,1294.785,1005.724,1311.273,976.573,1312.140,1011.498,1317.286,1020.765,1319.354,1019.438,1338.105,976.298,1340.869,1012.413,1342.266,1008.744,1342.592,997.024,1359.324,964.917,1364.744,1003.769,1364.517,995.890,1361.892,983.887,1378.414,949.841,1387.077,986.894,1385.304,983.338,1380.520,976.358,763.009,912.430,792.236,925.860,819.823,957.664,822.374,992.108,817.267,1022.398,783.637,955.375,794.031,1004.347,802.669,1022.731,812.006,1027.604,754.824,965.177,769.420,1018.444,781.289,1031.074,790.021,1030.959,735.695,975.294,748.176,1021.362,760.351,1034.151,769.228,1031.845,723.387,982.381,731.772,1015.204,741.538,1027.498,748.653,1030.910
988.364,271.306,1001.283,436.094,834.620,460.469,795.072,687.520,766.988,877.833,1174.621,412.489,1291.367,624.012,1331.000,860.092,1043.115,816.611,923.437,832.574,746.697,964.482,,,1146.665,798.539,1355.267,,,,948.698,244.966,1021.777,233.203,905.939,268.354,1071.906,247.797,,,,,,,,,,,,,37,1.554,1337.093,858.172,1308.721,897.880,1289.325,945.514,1290.046,983.399,1293.940,1008.015,1310.446,977.003,1313.064,1013.398,1317.729,1021.044,1319.075,1020.195,1337.580,976.414,1340.082,1013.007,1341.174,1009.847,1341.902,998.466,1358.922,964.809,1363.894,1004.154,1363.591,996.844,1360.826,986.093,1377.560,949.901,1386.343,987.408,1384.493,983.697,1380.222,977.003,762.181,910.801,791.229,923.995,819.630,955.590,821.487,989.173,815.726,1018.730,782.744,951.063,793.177,1000.335,801.457,1018.896,810.955,1023.821,753.690,960.282,768.329,1014.514,780.108,1027.426,788.430,1027.913,734.283,971.180,747.051,1017.656,758.314,1030.275,766.750,1029.045,722.071,978.865,729.686,1012.120,739.539,1023.919,746.156,1027.008
987.912,271.540,1001.265,436.088,834.050,460.561,795.256,687.924,766.169,878.271,1174.639,412.483,1293.543,624.445,1330.768,859.807,1043.200,817.314,923.432,833.260,747.816,964.118,,,1148.661,800.047,1357.947,833.966,,,948.671,244.868,1021.758,234.114,905.179,268.344,1071.891,247.805,,,,,,,,,,,,,38,1.596,1336.874,858.490,1308.647,897.541,1289.374,945.181,1290.024,983.800,1293.119,1008.499,1310.345,977.366,1313.826,1013.506,1318.168,1020.551,1318.224,1017.876,1337.017,976.428,1339.718,1013.250,1341.457,1009.456,1341.584,998.869,1358.520,964.996,1363.533,1004.356,1363.186,997.095,1360.289,986.648,1376.711,950.562,1385.784,987.468,1383.974,983.672,1380.419,976.879,762.060,909.891,790.540,923.887,819.281,955.426,820.854,988.745,814.506,1018.051,782.426,950.025,792.614,999.284,800.542,1017.988,810.325,1023.461,752.914,958.454,767.180,1013.194,779.030,1026.374,787.080,1027.329,733.470,969.308,745.873,1016.110,756.967,1028.772,765.224,1028.413,721.506,976.571,728.268,1010.787,738.072,1022.366,744.683,1025.804
987.197,271.429,1001.257,436.089,833.442,460.472,795.986,688.161,765.845,880.226,1175.090,412.483,1295.398,623.341,1330.888,858.789,1043.533,818.678,924.359,834.095,750.921,963.754,,,1149.409,802.223,1356.827,830.083,,,948.573,244.890,1021.734,235.255,904.505,268.350,1071.878,247.805,,,,,,,,,,,,,39,1.638,1337.651,859.884,1309.031,897.357,1289.357,944.650,1290.431,983.516,1293.441,1009.263,1310.675,976.334,1314.115,1012.595,1318.499,1019.441,1320.013,1019.580,1336.977,975.616,1339.914,1013.144,1342.615,1009.244,1342.416,998.878,1358.885,964.719,1363.609,1004.506,1363.457,997.355,1360.795,987.091,1376.339,950.808,1385.284,987.708,1383.969,983.629,1381.308,976.582,762.023,911.104,790.167,925.163,818.790,957.294,820.391,991.192,814.341,1021.107,782.627,952.788,792.102,1000.998,799.414,1020.683,809.769,1026.457,752.829,960.510,766.434,1014.642,778.043,1028.536,785.972,1028.981,733.187,970.561,744.965,1017.239,756.159,1029.938,764.463,1029.680,721.195,977.908,727.475,1011.829,737.086,1023.680,743.795,1027.553
986.494,271.436,1001.255,436.088,833.211,460.215,797.504,687.961,765.494,883.054,1175.104,412.367,1297.359,622.280,1330.563,858.398,1043.901,818.257,926.252,833.064,752.508,963.389,,,1148.313,801.153,1349.760,824.025,,,948.215,244.906,1021.710,235.535,904.070,268.365,1071.864,247.788,,,,,,,,,,,,,40,1.680,1338.653,860.560,1309.814,896.217,1289.626,943.052,1290.495,981.870,1293.780,1007.601,1311.417,974.397,1314.244,1010.437,1319.043,1021.414,1322.947,1022.685,1337.239,974.131,1340.323,1012.348,1343.993,1009.359,1343.770,998.659,1359.616,963.823,1363.833,1004.064,1364.177,997.259,1361.359,987.126,1376.393,949.875,1385.118,987.382,1384.349,983.290,1382.108,975.907,761.656,915.206,790.192,928.603,818.631,961.595,819.986,995.768,814.382,1025.877,783.007,957.969,791.680,1005.324,798.418,1025.518,808.524,1031.028,752.936,965.124,765.869,1018.956,776.771,1032.479,784.976,1032.233,732.973,975.066,744.262,1020.836,756.104,1033.253,764.099,1033.194,720.210,983.498,727.902,1015.358,736.911,1027.733,743.773,1031.353
985.792,271.426,1001.254,436.091,833.266,459.878,798.969,688.031,765.499,885.631,1174.960,412.733,1299.589,621.588,1330.715,857.208,1045.107,818.670,927.505,833.046,753.421,963.025,,,1148.521,801.703,1346.060,817.583,,,947.847,244.911,1021.692,235.152,903.937,268.390,1071.859,247.770,,,,,,,,,,,,,41,1.722,1340.525,858.313,1310.880,893.719,1290.027,940.943,1290.283,979.469,1292.796,1005.205,1312.244,971.476,1314.305,1007.935,1319.124,1021.910,1325.282,1024.394,1337.874,971.397,1340.755,1010.577,1344.954,1007.803,1344.859,997.120,1360.380,961.628,1364.286,1002.244,1365.300,995.562,1362.035,985.493,1377.525,948.159,1385.554,985.785,1384.557,981.690,1382.736,974.429,761.907,918.201,790.082,931.628,817.902,965.071,819.714,1000.205,814.607,1031.009,783.117,963.916,791.374,1011.180,798.184,1031.307,808.541,1036.324,753.446,971.473,765.640,1024.368,776.555,1037.415,784.791,1036.216,733.219,980.645,744.092,1025.680,756.402,1038.168,764.378,1037.320,718.857,990.202,728.617,1019.500,737.110,1032.542,744.268,1036.434
985.081,271.411,1001.250,436.081,833.347,459.575,800.338,688.491,765.851,888.332,1174.485,412.539,1301.299,619.810,1331.565,851.395,1045.417,820.997,927.776,835.812,753.321,962.661,,,1149.873,803.919,1349.455,817.570,,,947.855,244.906,1021.681,234.008,904.075,268.414,1071.854,247.747,,,,,,,,,,,,,42,1.764,1342.462,854.007,1312.135,889.176,1290.818,937.174,1289.962,975.360,1291.168,1001.204,1313.099,966.671,1314.452,1003.981,1318.828,1018.174,1325.293,1016.395,1338.725,966.736,1341.068,1006.950,1344.692,1003.699,1344.721,993.046,1361.219,957.401,1364.635,998.556,1366.469,991.548,1362.418,980.664,1379.009,944.450,1386.493,982.187,1384.872,977.935,1382.857,971.037,762.292,920.703,790.651,934.474,817.763,968.623,819.880,1004.734,814.981,1035.654,783.295,970.011,791.089,1017.341,797.986,1037.330,808.021,1041.337,754.049,977.670,765.752,1030.249,776.664,1042.142,784.893,1040.271,733.807,985.685,744.217,1030.744,756.810,1042.766,764.728,1040.965,717.858,995.924,729.205,1023.543,737.528,1036.053,744.654,1039.506
984.640,271.390,1001.252,436.063,833.358,459.464,801.015,688.522,766.177,890.730,1173.782,412.616,1303.452,618.804,1333.560,841.179,1044.837,823.701,928.117,839.192,751.820,962.296,,,1148.920,806.718,1357.255,817.556,,,947.473,244.888,1021.676,232.414,904.410,268.426,1071.846,247.730,,,,,,,,,,,,,43,1.806,1344.523,846.830,1313.283,882.856,1291.234,931.518,1289.415,969.383,1289.289,994.982,1313.872,959.639,1315.163,999.034,1318.886,1013.074,1324.963,1009.077,1339.465,959.817,1340.988,1001.119,1343.815,997.555,1344.765,986.838,1361.759,950.706,1365.082,992.571,1367.556,985.006,1363.567,973.520,1380.041,938.683,1387.500,976.542,1385.577,972.063,1383.004,965.495,762.549,922.533,791.617,936.471,818.033,971.290,820.024,1008.671,815.309,1039.486,783.912,975.403,791.057,1022.695,797.806,1042.308,807.715,1044.931,754.703,982.849,766.171,1034.836,776.971,1046.450,785.660,1043.879,734.905,990.320,744.618,1034.698,757.068,1046.615,765.698,1043.722,717.797,1000.182,729.832,1026.712,737.579,1038.773,744.693,1041.734
