RElbow_x,RElbow_y,RWrist_x,RWrist_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,time
0.222,-0.468,0.704,-0.086,-0.654,-1.727,-0.046,0.189,31.160
0.157,-0.468,0.693,-0.107,-0.656,-1.647,-0.067,0.178,31.170
0.095,-0.467,0.683,-0.128,-0.663,-1.619,-0.091,0.165,31.180
0.036,-0.465,0.673,-0.150,-0.671,-1.639,-0.109,0.152,31.190
-0.021,-0.464,0.663,-0.171,-0.676,-1.691,-0.115,0.141,31.200
-0.076,-0.464,0.654,-0.193,-0.674,-1.753,-0.107,0.135,31.210
-0.126,-0.463,0.644,-0.214,-0.667,-1.804,-0.090,0.133,31.220
-0.171,-0.461,0.635,-0.234,-0.656,-1.832,-0.067,0.134,31.230
-0.210,-0.458,0.627,-0.254,-0.646,-1.838,-0.047,0.134,31.240
-0.242,-0.455,0.620,-0.272,-0.641,-1.834,-0.036,0.130,31.250
-0.269,-0.452,0.614,-0.291,-0.643,-1.836,-0.039,0.119,31.260
-0.293,-0.451,0.610,-0.308,-0.653,-1.858,-0.059,0.104,31.270
-0.315,-0.453,0.605,-0.326,-0.667,-1.904,-0.095,0.086,31.280
-0.338,-0.458,0.601,-0.343,-0.680,-1.971,-0.144,0.071,31.290
-0.362,-0.465,0.595,-0.362,-0.688,-2.044,-0.202,0.060,31.300
-0.388,-0.470,0.588,-0.382,-0.690,-2.108,-0.264,0.056,31.310
-0.418,-0.472,0.581,-0.402,-0.686,-2.150,-0.325,0.055,31.320
-0.452,-0.469,0.572,-0.424,-0.677,-2.166,-0.383,0.057,31.330
-0.491,-0.463,0.563,-0.446,-0.669,-2.158,-0.437,0.057,31.340
-0.536,-0.454,0.553,-0.467,-0.661,-2.135,-0.486,0.053,31.350
-0.584,-0.445,0.544,-0.486,-0.657,-2.109,-0.532,0.044,31.360
-0.633,-0.436,0.534,-0.504,-0.655,-2.087,-0.577,0.030,31.370
-0.682,-0.429,0.524,-0.521,-0.655,-2.069,-0.619,0.011,31.380
-0.727,-0.423,0.514,-0.536,-0.653,-2.053,-0.657,-0.014,31.390
-0.767,-0.415,0.503,-0.550,-0.650,-2.029,-0.689,-0.044,31.400
-0.800,-0.405,0.493,-0.563,-0.645,-1.991,-0.712,-0.078,31.410
-0.828,-0.391,0.481,-0.575,-0.638,-1.935,-0.726,-0.116,31.420
-0.849,-0.376,0.470,-0.584,-0.630,-1.863,-0.730,-0.152,31.430
-0.864,-0.360,0.459,-0.591,-0.621,-1.780,-0.726,-0.181,31.440
-0.874,-0.345,0.448,-0.594,-0.610,-1.695,-0.716,-0.200,31.450
-0.878,-0.332,0.437,-0.594,-0.598,-1.618,-0.702,-0.205,31.460
-0.875,-0.322,0.427,-0.591,-0.584,-1.554,-0.685,-0.198,31.470
-0.866,-0.312,0.418,-0.587,-0.569,-1.509,-0.662,-0.182,31.480
-0.852,-0.302,0.411,-0.581,-0.552,-1.482,-0.632,-0.164,31.490
-0.834,-0.290,0.405,-0.575,-0.535,-1.473,-0.594,-0.150,31.500
-0.813,-0.277,0.400,-0.570,-0.518,-1.479,-0.548,-0.143,31.510
-0.789,-0.264,0.397,-0.564,-0.501,-1.497,-0.494,-0.145,31.520
-0.763,-0.252,0.393,-0.559,-0.484,-1.522,-0.438,-0.151,31.530
-0.733,-0.244,0.390,-0.552,-0.466,-1.550,-0.382,-0.157,31.540
-0.699,-0.239,0.386,-0.545,-0.447,-1.574,-0.328,-0.160,31.550
-0.660,-0.237,0.381,-0.537,-0.428,-1.592,-0.279,-0.156,31.560
-0.617,-0.237,0.377,-0.529,-0.409,-1.600,-0.230,-0.150,31.570
-0.574,-0.235,0.374,-0.519,-0.391,-1.598,-0.181,-0.144,31.580
-0.531,-0.232,0.373,-0.509,-0.376,-1.588,-0.130,-0.142,31.590
-0.492,-0.228,0.375,-0.500,-0.363,-1.575,-0.078,-0.147,31.600
-0.458,-0.224,0.379,-0.490,-0.351,-1.560,-0.030,-0.158,31.610
-0.429,-0.222,0.385,-0.480,-0.340,-1.547,0.003,-0.172,31.620
-0.402,-0.223,0.391,-0.470,-0.328,-1.538,0.013,-0.187,31.630
-0.377,-0.228,0.398,-0.461,-0.316,-1.532,-0.004,-0.200,31.640
-0.351,-0.237,0.404,-0.453,-0.306,-1.527,-0.049,-0.211,31.650
-0.325,-0.246,0.410,-0.447,-0.297,-1.522,-0.112,-0.224,31.660
-0.300,-0.255,0.415,-0.442,-0.292,-1.517,-0.179,-0.241,31.670
-0.279,-0.260,0.421,-0.438,-0.291,-1.511,-0.233,-0.265,31.680
-0.262,-0.262,0.427,-0.435,-0.293,-1.504,-0.260,-0.295,31.690
-0.252,-0.262,0.433,-0.432,-0.294,-1.495,-0.255,-0.327,31.700
-0.246,-0.261,0.439,-0.430,-0.292,-1.481,-0.224,-0.356,31.710
-0.243,-0.261,0.445,-0.427,-0.287,-1.460,-0.179,-0.376,31.720
-0.240,-0.261,0.451,-0.423,-0.278,-1.431,-0.137,-0.382,31.730
-0.235,-0.263,0.456,-0.419,-0.268,-1.396,-0.114,-0.376,31.740
-0.228,-0.263,0.461,-0.415,-0.259,-1.358,-0.114,-0.359,31.750
-0.217,-0.261,0.468,-0.409,-0.254,-1.323,-0.136,-0.338,31.760
-0.206,-0.256,0.475,-0.404,-0.256,-1.297,-0.168,-0.318,31.770
-0.195,-0.247,0.484,-0.398,-0.265,-1.281,-0.194,-0.302,31.780
-0.185,-0.235,0.493,-0.392,-0.277,-1.275,-0.204,-0.291,31.790
-0.179,-0.220,0.501,-0.387,-0.290,-1.272,-0.193,-0.283,31.800
-0.174,-0.205,0.509,-0.382,-0.300,-1.262,-0.167,-0.273,31.810
-0.171,-0.189,0.515,-0.378,-0.304,-1.236,-0.140,-0.258,31.820
-0.170,-0.174,0.519,-0.373,-0.301,-1.191,-0.127,-0.236,31.830
-0.170,-0.159,0.522,-0.369,-0.294,-1.129,-0.136,-0.205,31.840
-0.172,-0.144,0.525,-0.365,-0.284,-1.057,-0.169,-0.168,31.850
-0.175,-0.130,0.527,-0.360,-0.274,-0.987,-0.215,-0.128,31.860
-0.180,-0.117,0.529,-0.355,-0.267,-0.932,-0.259,-0.089,31.870
-0.185,-0.106,0.532,-0.350,-0.263,-0.896,-0.284,-0.056,31.880
-0.190,-0.096,0.535,-0.346,-0.264,-0.881,-0.278,-0.035,31.890
-0.194,-0.088,0.537,-0.343,-0.268,-0.876,-0.240,-0.029,31.900
-0.195,-0.083,0.539,-0.341,-0.274,-0.873,-0.178,-0.039,31.910
-0.193,-0.078,0.540,-0.340,-0.281,-0.860,-0.109,-0.063,31.920
-0.190,-0.075,0.541,-0.340,-0.289,-0.832,-0.048,-0.099,31.930
-0.185,-0.074,0.541,-0.339,-0.295,-0.790,-0.009,-0.142,31.940
-0.179,-0.076,0.542,-0.339,-0.301,-0.740,0.002,-0.186,31.950
-0.173,-0.079,0.543,-0.338,-0.305,-0.692,-0.012,-0.228,31.960
-0.167,-0.086,0.545,-0.337,-0.308,-0.652,-0.045,-0.264,31.970
-0.159,-0.095,0.547,-0.337,-0.308,-0.622,-0.088,-0.296,31.980
-0.149,-0.106,0.549,-0.337,-0.307,-0.600,-0.136,-0.324,31.990
-0.138,-0.118,0.551,-0.337,-0.303,-0.578,-0.184,-0.350,32.000
-0.125,-0.130,0.554,-0.338,-0.296,-0.553,-0.233,-0.376,32.010
-0.111,-0.142,0.556,-0.339,-0.287,-0.523,-0.285,-0.400,32.020
-0.097,-0.155,0.559,-0.339,-0.276,-0.489,-0.339,-0.421,32.030
-0.083,-0.169,0.562,-0.338,-0.262,-0.460,-0.396,-0.436,32.040
-0.069,-0.184,0.565,-0.337,-0.246,-0.443,-0.453,-0.443,32.050
-0.054,-0.201,0.569,-0.334,-0.229,-0.440,-0.507,-0.442,32.060
-0.039,-0.217,0.573,-0.332,-0.210,-0.450,-0.556,-0.436,32.070
-0.024,-0.231,0.577,-0.330,-0.189,-0.467,-0.600,-0.426,32.080
-0.008,-0.243,0.581,-0.328,-0.168,-0.481,-0.639,-0.414,32.090
0.007,-0.250,0.585,-0.328,-0.144,-0.486,-0.674,-0.399,32.100
0.021,-0.253,0.588,-0.328,-0.120,-0.480,-0.704,-0.381,32.110
0.035,-0.254,0.592,-0.328,-0.096,-0.468,-0.727,-0.356,32.120
0.050,-0.253,0.595,-0.328,-0.072,-0.459,-0.742,-0.325,32.130
0.067,-0.253,0.597,-0.327,-0.048,-0.463,-0.748,-0.287,32.140
0.086,-0.252,0.598,-0.326,-0.026,-0.482,-0.744,-0.248,32.150
0.109,-0.252,0.599,-0.325,-0.006,-0.513,-0.733,-0.215,32.160
0.135,-0.250,0.599,-0.324,0.015,-0.545,-0.716,-0.194,32.170
0.163,-0.247,0.599,-0.322,0.035,-0.564,-0.696,-0.189,32.180
0.192,-0.241,0.600,-0.321,0.056,-0.558,-0.671,-0.201,32.190
0.220,-0.233,0.601,-0.319,0.076,-0.521,-0.640,-0.225,32.200
0.247,-0.226,0.602,-0.317,0.096,-0.458,-0.601,-0.255,32.210
0.275,-0.220,0.604,-0.313,0.113,-0.380,-0.554,-0.282,32.220
0.304,-0.218,0.607,-0.309,0.126,-0.303,-0.499,-0.303,32.230
0.336,-0.220,0.610,-0.304,0.132,-0.237,-0.440,-0.316,32.240
0.372,-0.227,0.614,-0.298,0.131,-0.191,-0.383,-0.323,32.250
0.412,-0.235,0.618,-0.293,0.125,-0.162,-0.330,-0.328,32.260
0.454,-0.243,0.622,-0.288,0.114,-0.142,-0.283,-0.337,32.270
0.496,-0.250,0.626,-0.284,0.102,-0.123,-0.239,-0.353,32.280
0.538,-0.254,0.631,-0.281,0.090,-0.096,-0.193,-0.379,32.290
0.579,-0.255,0.635,-0.278,0.081,-0.061,-0.142,-0.414,32.300
0.618,-0.254,0.638,-0.276,0.075,-0.021,-0.086,-0.455,32.310
0.656,-0.252,0.641,-0.273,0.073,0.017,-0.031,-0.500,32.320
0.693,-0.250,0.643,-0.270,0.072,0.049,0.012,-0.543,32.330
0.729,-0.248,0.645,-0.267,0.074,0.070,0.032,-0.581,32.340
0.764,-0.245,0.647,-0.263,0.078,0.083,0.021,-0.605,32.350
0.799,-0.242,0.650,-0.259,0.084,0.092,-0.020,-0.611,32.360
0.832,-0.236,0.654,-0.255,0.093,0.102,-0.083,-0.594,32.370
0.865,-0.228,0.658,-0.250,0.104,0.116,-0.151,-0.551,32.380
0.897,-0.217,0.664,-0.246,0.118,0.132,-0.206,-0.485,32.390
0.929,-0.206,0.669,-0.242,0.133,0.149,-0.236,-0.404,32.400
0.961,-0.193,0.674,-0.238,0.149,0.161,-0.234,-0.317,32.410
0.993,-0.181,0.679,-0.235,0.166,0.166,-0.208,-0.236,32.420
1.024,-0.168,0.683,-0.232,0.183,0.163,-0.169,-0.168,32.430
1.053,-0.156,0.688,-0.230,0.203,0.157,-0.133,-0.118,32.440
1.079,-0.144,0.692,-0.228,0.226,0.149,-0.111,-0.083,32.450
1.102,-0.131,0.698,-0.225,0.253,0.145,-0.107,-0.058,32.460
1.123,-0.117,0.704,-0.224,0.285,0.145,-0.119,-0.036,32.470
1.140,-0.102,0.711,-0.222,0.320,0.147,-0.137,-0.014,32.480
1.155,-0.088,0.718,-0.220,0.356,0.150,-0.152,0.010,32.490
1.169,-0.075,0.725,-0.219,0.393,0.152,-0.159,0.033,32.500
1.182,-0.064,0.732,-0.218,0.428,0.154,-0.156,0.049,32.510
1.195,-0.054,0.739,-0.217,0.463,0.160,-0.148,0.055,32.520
1.206,-0.046,0.745,-0.216,0.497,0.173,-0.139,0.051,32.530
1.217,-0.038,0.751,-0.214,0.533,0.198,-0.136,0.038,32.540
1.227,-0.031,0.758,-0.213,0.569,0.233,-0.140,0.022,32.550
1.237,-0.023,0.764,-0.210,0.607,0.275,-0.149,0.005,32.560
1.248,-0.014,0.772,-0.208,0.645,0.319,-0.159,-0.010,32.570
1.258,-0.006,0.780,-0.206,0.681,0.358,-0.166,-0.026,32.580
1.269,0.000,0.788,-0.204,0.715,0.387,-0.169,-0.047,32.590
1.279,0.003,0.796,-0.203,0.745,0.405,-0.167,-0.077,32.600
1.287,0.001,0.804,-0.202,0.770,0.412,-0.164,-0.116,32.610
1.293,-0.005,0.812,-0.202,0.790,0.410,-0.161,-0.163,32.620
1.299,-0.015,0.819,-0.201,0.806,0.401,-0.162,-0.212,32.630
1.305,-0.026,0.825,-0.201,0.815,0.386,-0.165,-0.256,32.640
1.312,-0.036,0.830,-0.201,0.820,0.363,-0.168,-0.291,32.650
1.321,-0.043,0.834,-0.201,0.819,0.332,-0.169,-0.317,32.660
1.333,-0.047,0.836,-0.201,0.813,0.294,-0.168,-0.338,32.670
1.346,-0.048,0.839,-0.202,0.805,0.255,-0.164,-0.360,32.680
1.358,-0.045,0.840,-0.203,0.798,0.222,-0.159,-0.390,32.690
1.370,-0.041,0.841,-0.204,0.795,0.204,-0.155,-0.427,32.700
1.380,-0.037,0.842,-0.204,0.798,0.206,-0.153,-0.470,32.710
1.388,-0.032,0.843,-0.205,0.808,0.228,-0.154,-0.509,32.720
1.397,-0.026,0.844,-0.205,0.824,0.266,-0.155,-0.536,32.730
1.407,-0.019,0.846,-0.205,0.844,0.311,-0.158,-0.542,32.740
1.420,-0.011,0.848,-0.205,0.864,0.355,-0.159,-0.527,32.750
1.435,-0.001,0.850,-0.204,0.882,0.392,-0.159,-0.493,32.760
1.451,0.010,0.853,-0.204,0.897,0.421,-0.159,-0.450,32.770
1.466,0.021,0.856,-0.203,0.912,0.445,-0.160,-0.407,32.780
1.478,0.030,0.858,-0.203,0.928,0.469,-0.161,-0.371,32.790
1.486,0.037,0.860,-0.203,0.948,0.498,-0.161,-0.346,32.800
1.490,0.042,0.861,-0.203,0.976,0.533,-0.161,-0.333,32.810
1.491,0.044,0.861,-0.203,1.012,0.572,-0.160,-0.328,32.820
1.492,0.045,0.861,-0.203,1.054,0.610,-0.157,-0.326,32.830
1.493,0.044,0.861,-0.203,1.101,0.643,-0.155,-0.323,32.840
1.497,0.042,0.861,-0.203,1.150,0.673,-0.154,-0.317,32.850
1.501,0.039,0.862,-0.203,1.200,0.702,-0.154,-0.308,32.860
1.505,0.033,0.864,-0.203,1.250,0.738,-0.156,-0.296,32.870
1.507,0.024,0.865,-0.203,1.301,0.790,-0.158,-0.281,32.880
1.505,0.013,0.867,-0.203,1.352,0.862,-0.159,-0.263,32.890
1.500,-0.000,0.868,-0.203,1.404,0.952,-0.157,-0.244,32.900
1.492,-0.015,0.869,-0.203,1.456,1.053,-0.154,-0.224,32.910
1.483,-0.031,0.869,-0.203,1.509,1.155,-0.150,-0.208,32.920
1.475,-0.048,0.869,-0.203,1.560,1.249,-0.149,-0.197,32.930
1.469,-0.065,0.869,-0.203,1.609,1.328,-0.149,-0.197,32.940
1.466,-0.083,0.869,-0.203,1.655,1.391,-0.152,-0.207,32.950
1.465,-0.102,0.870,-0.203,1.699,1.440,-0.153,-0.228,32.960
1.465,-0.122,0.871,-0.203,1.740,1.478,-0.151,-0.256,32.970
1.466,-0.142,0.873,-0.202,1.776,1.507,-0.144,-0.289,32.980
1.467,-0.162,0.875,-0.202,1.808,1.524,-0.134,-0.323,32.990
1.468,-0.180,0.878,-0.202,1.833,1.526,-0.124,-0.361,33.000
1.470,-0.198,0.880,-0.202,1.852,1.509,-0.118,-0.402,33.010
1.473,-0.214,0.883,-0.202,1.866,1.477,-0.119,-0.450,33.020
1.478,-0.228,0.885,-0.202,1.878,1.434,-0.126,-0.507,33.030
1.485,-0.241,0.888,-0.202,1.890,1.392,-0.135,-0.571,33.040
1.493,-0.252,0.890,-0.202,1.905,1.363,-0.138,-0.637,33.050
1.502,-0.259,0.892,-0.202,1.925,1.353,-0.128,-0.701,33.060
1.511,-0.262,0.893,-0.202,1.950,1.363,-0.103,-0.755,33.070
1.521,-0.261,0.896,-0.202,1.976,1.382,-0.068,-0.798,33.080
1.532,-0.257,0.898,-0.201,2.000,1.396,-0.031,-0.831,33.090
1.545,-0.251,0.902,-0.202,2.018,1.389,-0.008,-0.859,33.100
1.559,-0.245,0.906,-0.202,2.028,1.350,-0.008,-0.887,33.110
1.575,-0.242,0.910,-0.202,2.029,1.277,-0.037,-0.921,33.120
1.592,-0.241,0.915,-0.203,2.023,1.179,-0.092,-0.963,33.130
1.608,-0.242,0.920,-0.203,2.013,1.070,-0.161,-1.008,33.140
1.623,-0.243,0.925,-0.204,1.999,0.966,-0.227,-1.052,33.150
1.635,-0.243,0.929,-0.203,1.984,0.878,-0.272,-1.087,33.160
1.644,-0.240,0.933,-0.203,1.969,0.813,-0.286,-1.110,33.170
1.651,-0.235,0.936,-0.202,1.951,0.768,-0.265,-1.121,33.180
1.657,-0.229,0.939,-0.201,1.932,0.735,-0.213,-1.123,33.190
1.662,-0.225,0.942,-0.201,1.911,0.709,-0.142,-1.122,33.200
1.667,-0.224,0.945,-0.200,1.888,0.686,-0.065,-1.124,33.210
1.672,-0.227,0.948,-0.200,1.867,0.667,0.007,-1.129,33.220
1.678,-0.232,0.953,-0.201,1.848,0.657,0.065,-1.136,33.230
1.683,-0.238,0.957,-0.201,1.832,0.661,0.108,-1.142,33.240
1.688,-0.242,0.963,-0.202,1.821,0.681,0.135,-1.142,33.250
1.693,-0.243,0.968,-0.202,1.811,0.715,0.150,-1.135,33.260
1.698,-0.240,0.974,-0.203,1.802,0.756,0.159,-1.122,33.270
1.702,-0.235,0.980,-0.203,1.792,0.797,0.165,-1.110,33.280
1.707,-0.232,0.986,-0.203,1.779,0.832,0.173,-1.103,33.290
1.712,-0.230,0.990,-0.203,1.765,0.855,0.187,-1.108,33.300
1.718,-0.232,0.994,-0.203,1.750,0.869,0.207,-1.126,33.310
1.725,-0.236,0.998,-0.203,1.737,0.873,0.234,-1.153,33.320
1.732,-0.240,1.001,-0.203,1.726,0.872,0.267,-1.183,33.330
1.740,-0.241,1.005,-0.204,1.718,0.864,0.304,-1.210,33.340
1.749,-0.240,1.010,-0.205,1.713,0.849,0.344,-1.229,33.350
1.758,-0.236,1.015,-0.208,1.708,0.822,0.386,-1.240,33.360
1.769,-0.233,1.020,-0.210,1.700,0.782,0.433,-1.244,33.370
1.781,-0.230,1.025,-0.214,1.690,0.729,0.485,-1.247,33.380
1.796,-0.231,1.030,-0.218,1.675,0.666,0.546,-1.256,33.390
1.812,-0.234,1.033,-0.222,1.656,0.599,0.614,-1.273,33.400
1.829,-0.238,1.036,-0.227,1.636,0.538,0.689,-1.300,33.410
1.846,-0.241,1.039,-0.232,1.618,0.489,0.766,-1.334,33.420
1.863,-0.241,1.042,-0.238,1.605,0.455,0.841,-1.370,33.430
1.878,-0.238,1.046,-0.245,1.599,0.439,0.913,-1.403,33.440
1.891,-0.234,1.052,-0.254,1.602,0.436,0.981,-1.431,33.450
1.902,-0.231,1.058,-0.263,1.612,0.442,1.050,-1.451,33.460
1.910,-0.230,1.066,-0.272,1.626,0.449,1.122,-1.465,33.470
1.917,-0.232,1.073,-0.282,1.641,0.453,1.201,-1.476,33.480
1.923,-0.236,1.079,-0.293,1.651,0.447,1.286,-1.486,33.490
1.929,-0.240,1.083,-0.303,1.654,0.429,1.370,-1.496,33.500
1.934,-0.242,1.086,-0.313,1.650,0.400,1.446,-1.506,33.510
1.937,-0.240,1.088,-0.324,1.639,0.363,1.509,-1.517,33.520
1.937,-0.237,1.089,-0.334,1.627,0.326,1.559,-1.527,33.530
1.935,-0.233,1.089,-0.346,1.621,0.302,1.602,-1.537,33.540
1.929,-0.231,1.089,-0.357,1.625,0.302,1.649,-1.546,33.550
1.919,-0.233,1.088,-0.368,1.643,0.337,1.711,-1.555,33.560
1.906,-0.237,1.086,-0.378,1.676,0.408,1.796,-1.565,33.570
1.890,-0.241,1.083,-0.388,1.720,0.512,1.898,-1.575,33.580
1.873,-0.244,1.080,-0.397,1.767,0.634,2.005,-1.585,33.590
1.854,-0.244,1.075,-0.406,1.812,0.755,2.095,-1.596,33.600
1.834,-0.240,1.070,-0.414,1.848,0.854,2.147,-1.606,33.610
1.813,-0.236,1.065,-0.422,1.871,0.920,2.150,-1.615,33.620
1.792,-0.232,1.060,-0.431,1.882,0.945,2.104,-1.624,33.630
1.770,-0.232,1.054,-0.439,1.884,0.936,2.023,-1.633,33.640
1.748,-0.236,1.048,-0.446,1.879,0.907,1.931,-1.646,33.650
1.726,-0.242,1.041,-0.452,1.871,0.870,1.854,-1.664,33.660
1.705,-0.249,1.034,-0.457,1.862,0.839,1.810,-1.688,33.670
1.685,-0.252,1.025,-0.461,1.851,0.817,1.808,-1.720,33.680
1.665,-0.252,1.016,-0.465,1.837,0.801,1.842,-1.759,33.690
1.645,-0.247,1.006,-0.468,1.820,0.780,1.900,-1.802,33.700
1.626,-0.241,0.995,-0.471,1.798,0.748,1.965,-1.847,33.710
1.607,-0.236,0.985,-0.476,1.772,0.699,2.022,-1.890,33.720
1.588,-0.233,0.975,-0.480,1.744,0.636,2.061,-1.927,33.730
1.569,-0.231,0.966,-0.485,1.716,0.565,2.080,-1.955,33.740
1.552,-0.231,0.959,-0.490,1.690,0.498,2.080,-1.973,33.750
1.535,-0.229,0.952,-0.494,1.665,0.439,2.064,-1.981,33.760
1.519,-0.225,0.946,-0.496,1.640,0.391,2.034,-1.980,33.770
1.503,-0.220,0.940,-0.499,1.614,0.349,1.992,-1.973,33.780
1.486,-0.215,0.934,-0.500,1.586,0.304,1.937,-1.962,33.790
1.470,-0.214,0.926,-0.503,1.555,0.249,1.870,-1.950,33.800
1.455,-0.217,0.917,-0.506,1.525,0.183,1.792,-1.937,33.810
1.441,-0.225,0.906,-0.510,1.498,0.112,1.704,-1.924,33.820
1.430,-0.235,0.895,-0.515,1.477,0.047,1.607,-1.909,33.830
1.422,-0.246,0.882,-0.520,1.466,0.002,1.501,-1.888,33.840
1.416,-0.254,0.871,-0.525,1.464,-0.014,1.388,-1.861,33.850
1.411,-0.260,0.859,-0.531,1.469,0.000,1.266,-1.824,33.860
1.406,-0.265,0.847,-0.537,1.480,0.039,1.136,-1.777,33.870
1.398,-0.271,0.834,-0.543,1.492,0.090,1.003,-1.723,33.880
1.388,-0.283,0.820,-0.550,1.503,0.140,0.871,-1.665,33.890
1.374,-0.299,0.804,-0.557,1.512,0.180,0.744,-1.606,33.900
1.359,-0.319,0.786,-0.565,1.521,0.209,0.623,-1.552,33.910
1.344,-0.338,0.768,-0.572,1.530,0.231,0.508,-1.507,33.920
1.330,-0.355,0.749,-0.580,1.545,0.256,0.395,-1.471,33.930
1.318,-0.366,0.732,-0.587,1.566,0.293,0.283,-1.443,33.940
1.307,-0.373,0.716,-0.593,1.597,0.346,0.170,-1.422,33.950
1.296,-0.379,0.703,-0.600,1.635,0.413,0.063,-1.404,33.960
1.284,-0.388,0.691,-0.606,1.678,0.488,-0.029,-1.386,33.970
1.269,-0.403,0.679,-0.612,1.723,0.561,-0.096,-1.364,33.980
1.251,-0.422,0.667,-0.617,1.765,0.624,-0.133,-1.339,33.990
1.233,-0.442,0.654,-0.621,1.802,0.671,-0.143,-1.312,34.000
1.217,-0.459,0.640,-0.622,1.830,0.704,-0.135,-1.286,34.010
1.203,-0.469,0.626,-0.622,1.850,0.725,-0.125,-1.263,34.020
1.192,-0.471,0.612,-0.618,1.864,0.741,-0.129,-1.245,34.030
1.185,-0.466,0.599,-0.613,1.874,0.755,-0.153,-1.233,34.040
1.180,-0.461,0.587,-0.607,1.882,0.770,-0.195,-1.227,34.050
1.174,-0.458,0.577,-0.601,1.892,0.786,-0.240,-1.227,34.060
1.165,-0.460,0.566,-0.594,1.904,0.803,-0.273,-1.231,34.070
1.153,-0.467,0.555,-0.588,1.919,0.820,-0.277,-1.241,34.080
1.136,-0.474,0.543,-0.582,1.938,0.837,-0.248,-1.255,34.090
1.116,-0.477,0.530,-0.576,1.957,0.854,-0.192,-1.273,34.100
1.094,-0.471,0.515,-0.570,1.975,0.873,-0.124,-1.294,34.110
1.071,-0.457,0.500,-0.562,1.991,0.894,-0.063,-1.315,34.120
1.047,-0.440,0.483,-0.554,2.002,0.914,-0.019,-1.333,34.130
1.023,-0.425,0.466,-0.546,2.007,0.929,0.003,-1.346,34.140
1.000,-0.419,0.449,-0.537,2.007,0.938,0.012,-1.353,34.150
0.978,-0.423,0.430,-0.527,2.002,0.938,0.023,-1.353,34.160
0.956,-0.436,0.410,-0.517,1.995,0.930,0.049,-1.349,34.170
0.936,-0.451,0.389,-0.505,1.985,0.917,0.097,-1.344,34.180
0.918,-0.465,0.367,-0.492,1.975,0.904,0.163,-1.342,34.190
0.902,-0.471,0.345,-0.478,1.966,0.897,0.237,-1.343,34.200
0.887,-0.471,0.322,-0.464,1.958,0.901,0.305,-1.348,34.210
0.871,-0.468,0.299,-0.449,1.953,0.920,0.359,-1.352,34.220
0.855,-0.469,0.277,-0.435,1.949,0.957,0.394,-1.351,34.230
0.838,-0.477,0.254,-0.422,1.948,1.010,0.415,-1.338,34.240
0.820,-0.495,0.233,-0.409,1.950,1.082,0.429,-1.312,34.250
0.802,-0.521,0.211,-0.397,1.955,1.169,0.443,-1.270,34.260
0.785,-0.549,0.191,-0.383,1.963,1.269,0.460,-1.215,34.270
0.771,-0.577,0.171,-0.369,1.976,1.379,0.477,-1.148,34.280
0.760,-0.602,0.152,-0.355,1.992,1.494,0.488,-1.075,34.290
0.751,-0.627,0.134,-0.340,2.011,1.607,0.490,-0.998,34.300
0.742,-0.657,0.116,-0.326,2.029,1.714,0.478,-0.920,34.310
0.734,-0.699,0.097,-0.312,2.045,1.810,0.456,-0.841,34.320
0.725,-0.756,0.079,-0.298,2.056,1.892,0.427,-0.759,34.330
0.715,-0.828,0.061,-0.284,2.060,1.960,0.394,-0.675,34.340
0.704,-0.911,0.044,-0.268,2.055,2.013,0.358,-0.586,34.350
0.694,-0.999,0.027,-0.250,2.042,2.052,0.317,-0.494,34.360
0.685,-1.084,0.013,-0.231,2.019,2.076,0.268,-0.399,34.370
0.679,-1.160,-0.001,-0.210,1.989,2.085,0.212,-0.303,34.380
0.673,-1.228,-0.014,-0.189,1.950,2.076,0.152,-0.209,34.390
0.668,-1.287,-0.026,-0.169,1.902,2.049,0.092,-0.118,34.400
0.664,-1.339,-0.039,-0.151,1.844,2.006,0.038,-0.032,34.410
0.659,-1.386,-0.053,-0.134,1.777,1.949,-0.008,0.046,34.420
0.654,-1.427,-0.066,-0.117,1.702,1.883,-0.051,0.117,34.430
0.650,-1.459,-0.080,-0.100,1.619,1.811,-0.099,0.179,34.440
0.647,-1.480,-0.092,-0.083,1.532,1.738,-0.158,0.233,34.450
0.645,-1.489,-0.103,-0.065,1.444,1.663,-0.226,0.279,34.460
0.642,-1.486,-0.112,-0.047,1.357,1.584,-0.293,0.318,34.470
0.638,-1.472,-0.120,-0.030,1.273,1.498,-0.341,0.350,34.480
0.631,-1.450,-0.128,-0.015,1.192,1.398,-0.347,0.375,34.490
0.620,-1.420,-0.135,-0.001,1.113,1.283,-0.298,0.396,34.500
0.606,-1.382,-0.143,0.012,1.033,1.151,-0.197,0.411,34.510
0.590,-1.333,-0.150,0.027,0.951,1.005,-0.063,0.424,34.520
0.573,-1.274,-0.157,0.043,0.867,0.852,0.070,0.435,34.530
0.557,-1.205,-0.162,0.061,0.783,0.698,0.168,0.447,34.540
0.543,-1.131,-0.165,0.082,0.702,0.553,0.203,0.463,34.550
0.529,-1.057,-0.167,0.103,0.627,0.425,0.172,0.483,34.560
0.515,-0.986,-0.167,0.122,0.561,0.323,0.090,0.507,34.570
0.499,-0.922,-0.168,0.139,0.505,0.254,-0.015,0.534,34.580
0.481,-0.863,-0.169,0.152,0.459,0.224,-0.110,0.560,34.590
0.462,-0.805,-0.171,0.161,0.422,0.233,-0.174,0.584,34.600
