LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,time
0.7069296562610594,0.5232281782238375,-0.20895961899389814,-1.153521499017727,0.2446042612128494,-0.1640032515671457,1.146617399493447,1.9020663331162904,-0.3018550963924247,-1.3589213275477356,1.3641343440176004,-0.25953788074779777,0.0
0.6267240846036581,0.45560326170483917,-0.21218300478903207,-1.253507337042899,0.3832974915498766,-0.15684695043606664,1.4647893893353199,2.3113700984857517,-0.30054650168606994,-1.3729466537866963,1.400311775488117,-0.24861627234131642,0.01
0.585774637706602,0.4109103995662199,-0.21365006802784375,-1.274127625992714,0.4062999372116973,-0.15580599276847426,1.5439745891382115,2.4106716079665165,-0.30124038499391154,-1.377127968226715,1.405907599288873,-0.24746151425743956,0.02
0.5768998799089192,0.38795521716069037,-0.21377888808515333,-1.2366637230527406,0.3454647256704285,-0.15928271765194094,1.4467463776660938,2.277955358900134,-0.3033720242881316,-1.3738316492336056,1.388917607831125,-0.25348302011537693,0.03
0.5869170678745579,0.38403023830324245,-0.21329498512156403,-1.176116412329046,0.2513535228626477,-0.16459388289569088,1.278681943840608,2.046971280132777,-0.306028018759302,-1.3672745599557057,1.3629051136242993,-0.2623714725859365,0.04
0.6019909835372697,0.3959450346597831,-0.2129259259608731,-1.1270389322893044,0.17333629848458498,-0.16905683935288238,1.145407505316818,1.85196172113327,-0.30830378881266784,-1.361783039244901,1.3414978678490312,-0.2698355236386119,0.05
0.6124489112370175,0.4206201645239588,-0.21313125761465723,-1.1111455813225495,0.14225457762946547,-0.17095918320043063,1.1142058484141284,1.7785978587243894,-0.309621045180531,-1.360199034873628,1.3334268204495479,-0.273146181397759,0.06
0.6153582648138152,0.455378077591968,-0.21397263984266404,-1.131461135659876,0.1623287936450619,-0.17003503617391957,1.195158155816496,1.840200576228685,-0.3098826143051391,-1.3630602647374723,1.3400503063645621,-0.27188979729808865,0.07
0.6141660658868273,0.49813647735547567,-0.21516200198554997,-1.1746821800785803,0.21464412831372742,-0.1673040478893037,1.347547443918644,1.986235447697112,-0.3094180210638508,-1.3688121434855738,1.3561312808626496,-0.2677037008963491,0.08
0.6158867121053361,0.547562255647266,-0.21624706153386236,-1.2198363231211744,0.2694955133380458,-0.16440849655826706,1.5061464984412274,2.13584279208695,-0.3087643198178439,-1.3748530429136943,1.3732042890232112,-0.2632137860234115,0.09
0.6272223242695371,0.6030492909539973,-0.21683883523606293,-1.2488442135497082,0.30136885290856946,-0.16278470171111362,1.6140277396662635,2.2191760344786737,-0.30839233229883944,-1.3788763623221927,1.383824184932726,-0.26071197220309833,0.1
0.6512844275593356,0.664340335945504,-0.21677742069869874,-1.2542242412351148,0.29982433222170407,-0.16304395938025315,1.6469974015557711,2.20770218351781,-0.30850147740042577,-1.3798948966822184,1.3847673529070403,-0.2611714048279198,0.11
0.6861958563684004,0.730800746961016,-0.21617062302802392,-1.2409338041708597,0.272041493325839,-0.1648091424852545,1.6199183679303086,2.1214750363464523,-0.3089644943969913,-1.3785324667427514,1.3779024179986457,-0.2639897401326661,0.12
0.7259913295533471,0.8006619023593473,-0.21530406403507188,-1.222264655099695,0.23693912464554392,-0.16702580727970853,1.5742485371317407,2.0129845185242012,-0.3094290530753616,-1.3765356867739742,1.368611282507997,-0.26748801790271853,0.13
0.7632730207024371,0.8707508116415386,-0.21448003063870835,-1.212391996406041,0.21458769736916705,-0.16855096036460496,1.5546901779988418,1.9378693491272443,-0.3095122281513296,-1.3758163225420164,1.3627594278707373,-0.26984967397978465,0.14
0.7923944734238811,0.9371048719239521,-0.21386903362100038,-1.2194208084942666,0.21638275255140857,-0.16871572995739267,1.5870434991933113,1.927731218002073,-0.3089879813577859,-1.37751961083493,1.363780590701276,-0.27001546861365516,0.15
0.8117905940824893,0.9964158200633159,-0.21344315822960386,-1.2421326625167506,0.24051220781602436,-0.16760047425203967,1.6675914441319053,1.9776952734616933,-0.30788077985840545,-1.3815544035510863,1.3712367666480376,-0.26811899743794737,0.16
0.8244751484744527,1.04766889112292,-0.21301429123883822,-1.271571908123804,0.274293007217777,-0.16592084322742204,1.7679061233266546,2.05307429466496,-0.30643047525659894,-1.386763680385644,1.3813938089656923,-0.26530300206690827,0.17
0.8365078803534616,1.0929950724378077,-0.21234758397862238,-1.2962084596667405,0.30153256117358895,-0.16461688587299766,1.8512526279055612,2.109906444591887,-0.3049573433918223,-1.3915945872849,1.3893470575721654,-0.2630646176429123,0.18
0.8540741269138865,1.1369254301639093,-0.21128679283541718,-1.3078339394105276,0.31084450008923953,-0.1643706948045613,1.8915290085789838,2.117927949320752,-0.3037009381395973,-1.3949009990819068,1.3915293132398476,-0.26248893472455725,0.19
0.8803924572998855,1.1839561432379462,-0.20982812130207304,-1.3052667172958412,0.3007759332662004,-0.16529279430217186,1.8852334993009678,2.0744207052703083,-0.30271249554092033,-1.396478803001016,1.3873464153999227,-0.26375235545479697,0.2
0.9137522843608682,1.2353019244138712,-0.20811020450202228,-1.2942703177209094,0.2795383562072441,-0.1669156915723621,1.8511467384897302,2.0029095683440796,-0.30184812628049035,-1.3970956371466516,1.3792103915235676,-0.26611442694851595,0.21
0.9475529048997225,1.2864240333074755,-0.2063323683062541,-1.2840717117016227,0.25997407508143067,-0.16847250607996736,1.8188831158365253,1.9387258716172686,-0.3008574517732053,-1.3980406156792786,1.3710798225581915,-0.26836154168649656,0.22
0.9724331571103259,1.3269066728719745,-0.20464835591047,-1.2824892488421524,0.25267783114049575,-0.16930129375083902,1.8128861902615574,1.909852276310553,-0.29951651770489685,-1.400450871738644,1.3663423999335556,-0.2694483939250105,0.23
0.9797458470624721,1.3433822485532938,-0.20309166450760344,-1.2921852273655254,0.26085270547655265,-0.16916652444527008,1.8402324331101327,1.9231689555779927,-0.2977364757509283,-1.4047609395398803,1.3661396036357836,-0.2690061492750209,0.24
0.9650657461815992,1.3247813917640043,-0.20156882562424358,-1.3097891252375753,0.2793141593982856,-0.16834572966494896,1.8881266407219717,1.962715511088516,-0.29559704893826694,-1.4105350334672981,1.3689384653640755,-0.2674771823517704,0.25
0.9303498946073856,1.2678647599792547,-0.19992020129437146,-1.3280734600277138,0.29778521994785756,-0.16745637066665803,1.931725550732923,1.9999811247619574,-0.2932951010513901,-1.416735672309544,1.3714814783463158,-0.2658383989258639,0.26
0.8838355971878967,1.180480250442962,-0.19801365850295366,-1.3398387746874485,0.30646442814222435,-0.1671280811673866,1.9476932882513376,2.0100686511126598,-0.29104166130862813,-1.4222644936375335,1.370549380556756,-0.26508131660415196,0.27
0.8376009515554507,1.0806601508444913,-0.19582184163144276,-1.341429408995374,0.3008692145441399,-0.16769421002508145,1.9262806973161732,1.9849437551428672,-0.2889640123076135,-1.426489949801345,1.3645993755936885,-0.26572520553072826,0.28
0.8036115073546803,0.9913504576053891,-0.1934448544511992,-1.3341614732872078,0.28356510321006456,-0.169054182788392,1.8758820510260459,1.9370083750029883,-0.28706259172633936,-1.4295044719406067,1.354459462924016,-0.26760286652754184,0.29
